study,representation,candidate,seed,analysis_mode,reference_view,view,semantic_family,target_id,target_kind,primary_metric,heldout_point_estimate,paired_standardized_semantic_loss_difference,ci95_lower,ci95_upper,semantic_change_gate,semantic_loss_gate,semantic_gain_gate,n_rows,n_scenarios,n_log_clusters,split_contract,target_source,diagnostic_not_historical,evidence_level,interpretation_matrix_result
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3409,C,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,interaction,raw33.mean_front_distance,continuous,R2,0.955850545707158,-0.05447987310841905,-0.2892363380882121,0.16225544803971112,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3409,C,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,interaction,raw33.mean_rel_speed,continuous,R2,0.89175353150194,0.1385201431645503,-0.10191220448469518,0.2728559736084988,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.7870697694811493,-0.06678237162703472,-0.21613519075293672,0.2456608493705508,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,lateral,ego13.heading_change_abs_total,continuous,R2,-0.030941376108914342,-0.14115093059448264,-0.2507289189670767,0.09800301919251851,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,longitudinal,ego13.mean_speed,continuous,R2,0.8056423984948313,-0.07091440746899422,-0.20693291032259192,0.24062718289113882,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,longitudinal,ego13.rms_accel,continuous,R2,0.5697355858720833,-0.030178987881912252,-0.18766396648902797,0.38132406370105165,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,lateral,ego13.rms_yaw_rate,continuous,R2,0.021505425095370567,-0.024212325028179788,-0.2582873504287573,0.18806027109025394,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,interaction,raw33.front_pressure_score,continuous,R2,0.8109822983655859,0.06737448130048947,-0.16333232825257366,0.28219498044150426,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.6388888888888888,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,interaction,raw33.mean_front_distance,continuous,R2,0.9398000015482871,0.03362002201189631,-0.19131658415114886,0.2542956845693444,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,final_valid,interaction,raw33.mean_rel_speed,continuous,R2,0.9132110512451992,0.051164830979402894,-0.18602340409618254,0.2549731113525552,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.7640330915079536,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,ego13.heading_change_abs_total,continuous,R2,-0.04523011802597399,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.mean_speed,continuous,R2,0.7740548829726689,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.rms_accel,continuous,R2,0.5567276109517441,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,ego13.rms_yaw_rate,continuous,R2,0.018957738862982354,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.front_pressure_score,continuous,R2,0.8147371707144422,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.6388888888888888,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.mean_front_distance,continuous,R2,0.9404346210099432,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.mean_rel_speed,continuous,R2,0.9153715462598445,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,longitudinal,ego13.end_minus_start_speed,continuous,R2,-3.1619610045797684,1.1107298055167953,0.9364741214566775,1.3362226220742892,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,lateral,ego13.heading_change_abs_total,continuous,R2,-0.015561804736861529,-0.0679246243842054,-0.24007225654339062,0.19380385383869334,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,longitudinal,ego13.mean_speed,continuous,R2,-0.5957212910753473,0.7442711259194227,0.6009951894700671,0.9934777682597112,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,longitudinal,ego13.rms_accel,continuous,R2,-5.049900506334989,1.1665792786377782,0.9640726090205788,1.405760203576811,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,lateral,ego13.rms_yaw_rate,continuous,R2,-0.0786691750526145,0.1830760816128339,-0.03842524885141122,0.41235243503086094,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,interaction,raw33.front_pressure_score,continuous,R2,0.8035249088845807,0.07166498160196932,-0.22994119076067682,0.2095123975739948,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.6388888888888888,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,interaction,raw33.mean_front_distance,continuous,R2,0.936179618797787,0.05755591485870848,-0.1984615591114613,0.24115764975382634,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,FROZEN_PROBE_ACROSS_VIEW,last,masked_mean,interaction,raw33.mean_rel_speed,continuous,R2,0.9116785952986951,0.05012220847593828,-0.18951350552253732,0.25583631598008594,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.7575276485429472,0.019507062079734752,-0.21214789699120928,0.21545750013567386,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,lateral,ego13.heading_change_abs_total,continuous,R2,-0.045771878557371304,0.0019677835875482395,-0.21599696363545484,0.22573806603015847,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,longitudinal,ego13.mean_speed,continuous,R2,0.7918625082879307,-0.05955462529976105,-0.2607412751167947,0.16877575056683808,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,longitudinal,ego13.rms_accel,continuous,R2,0.6433670431797291,-0.1335098115914475,-0.3018795162904382,0.08580212994489568,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,lateral,ego13.rms_yaw_rate,continuous,R2,0.01645871688657785,0.011501344489652163,-0.2036515754328044,0.2409812687206714,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,interaction,raw33.front_pressure_score,continuous,R2,0.8412055263588255,-0.27051929575456213,-0.4203749759525207,-0.09859734989290005,True,False,True,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.6388888888888888,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,interaction,raw33.mean_front_distance,continuous,R2,0.9403729521977309,0.0026037364166285465,-0.2516159363991944,0.20299499443662966,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,final_valid,interaction,raw33.mean_rel_speed,continuous,R2,0.9179939484279876,-0.08278453898763805,-0.2760748127836882,0.14931892475598668,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,last,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.7640330915079536,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,last,lateral,ego13.heading_change_abs_total,continuous,R2,-0.04523011802597399,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,last,longitudinal,ego13.mean_speed,continuous,R2,0.7740548829726689,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,last,longitudinal,ego13.rms_accel,continuous,R2,0.5567276109517441,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-D_MASK_PADDING_SENSITIVITY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,last,lateral,ego13.rms_yaw_rate,continuous,R2,0.018957738862982354,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
