global_row,shard_id,local_row,split
66020,13,3318,test
150767,31,4497,test
83246,17,516,test
121874,25,2425,test
121026,25,1577,test
8965,1,3963,test
151666,32,395,test
85140,18,717,test
34362,6,4344,test
79966,16,2245,test
124330,25,4881,test
133231,28,1980,test
80576,16,2855,test
12839,2,2833,test
65501,13,2799,test
30377,6,359,test
54958,11,2271,test
10655,2,649,test
75622,15,2901,test
109276,22,4844,test
85170,18,747,test
102589,21,3158,test
114476,24,28,test
117746,24,3298,test
7323,1,2321,test
18069,3,3063,test
109371,22,4939,test
81389,16,3668,test
99136,20,4709,test
93815,19,4388,test
104690,22,258,test
56275,11,3588,test
146608,31,338,test
12536,2,2530,test
17331,3,2325,test
4322,0,4322,test
121044,25,1595,test
136433,29,180,test
18614,3,3608,test
92206,19,2779,test
42372,8,2344,test
151489,32,218,test
54826,11,2139,test
77283,15,4562,test
96543,20,2116,test
65667,13,2965,test
128081,27,1831,test
5471,1,469,test
32063,6,2045,test
103512,21,4081,test
78357,16,636,test
92570,19,3143,test
75632,15,2911,test
136282,29,29,test
21224,4,1218,test
158825,33,2553,test
30122,6,104,test
92448,19,3021,test
110221,23,782,test
151484,32,213,test
105302,22,870,test
33158,6,3140,test
14041,2,4035,test
105586,22,1154,test
50504,10,2819,test
158778,33,2506,test
97234,20,2807,test
142006,30,737,test
50053,10,2368,test
69991,14,2281,test
98060,20,3633,test
99110,20,4683,test
146917,31,647,test
127134,27,884,test
143451,30,2182,test
101160,21,1729,test
11915,2,1909,test
36097,7,1078,test
39868,7,4849,test
119743,25,294,test
19797,3,4791,test
98625,20,4198,test
58920,12,1231,test
57463,11,4776,test
142498,30,1229,test
98009,20,3582,test
79095,16,1374,test
48530,10,845,test
69953,14,2243,test
12636,2,2630,test
147898,31,1628,test
64167,13,1465,test
2393,0,2393,test
51970,10,4285,test
38759,7,3740,test
99646,21,215,test
153044,32,1773,test
84568,18,145,test
94941,20,514,test
81322,16,3601,test
138890,29,2637,test
88202,18,3779,test
75424,15,2703,test
44033,9,1361,test
78354,16,633,test
10946,2,940,test
126384,27,134,test
71811,14,4101,test
96101,20,1674,test
8017,1,3015,test
110730,23,1291,test
143773,30,2504,test
124691,26,238,test
112902,23,3463,test
12207,2,2201,test
43463,9,791,test
51967,10,4282,test
162352,34,1072,test
34367,6,4349,test
86014,18,1591,test
39869,7,4850,test
29804,5,4787,test
40492,8,464,test
68077,14,367,test
109764,23,325,test
17141,3,2135,test
102985,21,3554,test
164538,34,3258,test
118305,24,3857,test
84161,17,1431,test
24664,4,4658,test
65341,13,2639,test
127676,27,1426,test
72564,14,4854,test
105132,22,700,test
126288,27,38,test
75885,15,3164,test
99056,20,4629,test
34705,6,4687,test
114366,23,4927,test
5233,1,231,test
36355,7,1336,test
13950,2,3944,test
157377,33,1105,test
9173,1,4171,test
129435,27,3185,test
40500,8,472,test
111,0,111,test
4792,0,4792,test
100639,21,1208,test
99143,20,4716,test
15148,3,142,test
83289,17,559,test
163974,34,2694,test
66134,13,3432,test
133842,28,2591,test
55797,11,3110,test
137688,29,1435,test
103689,21,4258,test
20294,4,288,test
25836,5,819,test
1422,0,1422,test
5323,1,321,test
70512,14,2802,test
155762,32,4491,test
54890,11,2203,test
60753,12,3064,test
38625,7,3606,test
66923,13,4221,test
83158,17,428,test
75191,15,2470,test
12603,2,2597,test
38402,7,3383,test
162737,34,1457,test
10425,2,419,test
151976,32,705,test
77437,15,4716,test
74055,15,1334,test
70635,14,2925,test
63776,13,1074,test
75262,15,2541,test
63173,13,471,test
88158,18,3735,test
27430,5,2413,test
122117,25,2668,test
109424,22,4992,test
43080,9,408,test
27431,5,2414,test
89876,19,449,test
113518,23,4079,test
30379,6,361,test
46474,9,3802,test
5241,1,239,test
109273,22,4841,test
150582,31,4312,test
85424,18,1001,test
121869,25,2420,test
10250,2,244,test
54815,11,2128,test
131853,28,602,test
95204,20,777,test
93562,19,4135,test
14098,2,4092,test
117946,24,3498,test
81989,16,4268,test
158823,33,2551,test
35857,7,838,test
12638,2,2632,test
91130,19,1703,test
125140,26,687,test
34310,6,4292,test
82417,16,4696,test
10896,2,890,test
113106,23,3667,test
88945,18,4522,test
78456,16,735,test
64663,13,1961,test
125683,26,1230,test
13918,2,3912,test
102577,21,3146,test
158172,33,1900,test
68085,14,375,test
122270,25,2821,test
84217,17,1487,test
152392,32,1121,test
69805,14,2095,test
84075,17,1345,test
94953,20,526,test
140084,29,3831,test
113727,23,4288,test
60978,12,3289,test
55520,11,2833,test
69662,14,1952,test
126445,27,195,test
106071,22,1639,test
160078,33,3806,test
39182,7,4163,test
146503,31,233,test
9831,1,4829,test
5404,1,402,test
121617,25,2168,test
75509,15,2788,test
136662,29,409,test
130820,27,4570,test
75503,15,2782,test
130936,27,4686,test
105905,22,1473,test
105304,22,872,test
99177,20,4750,test
31099,6,1081,test
27279,5,2262,test
12950,2,2944,test
3732,0,3732,test
544,0,544,test
93545,19,4118,test
44902,9,2230,test
105146,22,714,test
23579,4,3573,test
75418,15,2697,test
82942,17,212,test
102537,21,3106,test
45892,9,3220,test
60266,12,2577,test
100018,21,587,test
50303,10,2618,test
45691,9,3019,test
152434,32,1163,test
136003,28,4752,test
83728,17,998,test
9884,1,4882,test
124884,26,431,test
50242,10,2557,test
40491,8,463,test
74046,15,1325,test
40823,8,795,test
70165,14,2455,test
136288,29,35,test
63169,13,467,test
3395,0,3395,test
73606,15,885,test
151020,31,4750,test
89353,18,4930,test
148508,31,2238,test
25338,5,321,test
76398,15,3677,test
84970,18,547,test
47065,9,4393,test
163399,34,2119,test
163556,34,2276,test
62827,13,125,test
115339,24,891,test
144142,30,2873,test
121409,25,1960,test
65018,13,2316,test
124323,25,4874,test
43774,9,1102,test
16041,3,1035,test
151340,32,69,test
54636,11,1949,test
13954,2,3948,test
127688,27,1438,test
91749,19,2322,test
148253,31,1983,test
42476,8,2448,test
74771,15,2050,test
130428,27,4178,test
144090,30,2821,test
148584,31,2314,test
68643,14,933,test
150635,31,4365,test
154833,32,3562,test
3735,0,3735,test
37640,7,2621,test
6645,1,1643,test
127861,27,1611,test
162349,34,1069,test
89892,19,465,test
75725,15,3004,test
95524,20,1097,test
90648,19,1221,test
91756,19,2329,test
105134,22,702,test
150725,31,4455,test
99067,20,4640,test
60464,12,2775,test
48213,10,528,test
17754,3,2748,test
73805,15,1084,test
146143,30,4874,test
160564,33,4292,test
24341,4,4335,test
40817,8,789,test
136658,29,405,test
158858,33,2586,test
145236,30,3967,test
44681,9,2009,test
17251,3,2245,test
108314,22,3882,test
82919,17,189,test
142551,30,1282,test
128505,27,2255,test
157885,33,1613,test
126334,27,84,test
164493,34,3213,test
56357,11,3670,test
47012,9,4340,test
111413,23,1974,test
121410,25,1961,test
57771,12,82,test
91133,19,1706,test
22764,4,2758,test
116950,24,2502,test
99145,20,4718,test
143379,30,2110,test
14960,2,4954,test
60669,12,2980,test
101791,21,2360,test
11180,2,1174,test
72563,14,4853,test
2361,0,2361,test
26485,5,1468,test
144198,30,2929,test
29545,5,4528,test
69913,14,2203,test
31308,6,1290,test
109518,23,79,test
57866,12,177,test
84076,17,1346,test
53643,11,956,test
101021,21,1590,test
62672,12,4983,test
79464,16,1743,test
26252,5,1235,test
56991,11,4304,test
162021,34,741,test
31319,6,1301,test
122723,25,3274,test
96723,20,2296,test
3862,0,3862,test
38791,7,3772,test
107757,22,3325,test
38906,7,3887,test
109484,23,45,test
14434,2,4428,test
41214,8,1186,test
48426,10,741,test
26913,5,1896,test
82618,16,4897,test
17107,3,2101,test
61713,12,4024,test
150213,31,3943,test
24370,4,4364,test
126481,27,231,test
71211,14,3501,test
32091,6,2073,test
142185,30,916,test
67667,13,4965,test
58638,12,949,test
2398,0,2398,test
144337,30,3068,test
38800,7,3781,test
58321,12,632,test
63548,13,846,test
64442,13,1740,test
29262,5,4245,test
141032,29,4779,test
123317,25,3868,test
153436,32,2165,test
141001,29,4748,test
20723,4,717,test
50572,10,2887,test
80447,16,2726,test
12623,2,2617,test
20182,4,176,test
158587,33,2315,test
63891,13,1189,test
33145,6,3127,test
145328,30,4059,test
36903,7,1884,test
71176,14,3466,test
56104,11,3417,test
35862,7,843,test
148669,31,2399,test
34174,6,4156,test
74766,15,2045,test
124188,25,4739,test
19993,3,4987,test
97558,20,3131,test
79969,16,2248,test
161938,34,658,test
152645,32,1374,test
2134,0,2134,test
49764,10,2079,test
51682,10,3997,test
94245,19,4818,test
119888,25,439,test
18613,3,3607,test
44682,9,2010,test
105798,22,1366,test
162967,34,1687,test
119908,25,459,test
27871,5,2854,test
3586,0,3586,test
104501,22,69,test
75629,15,2908,test
136263,29,10,test
80661,16,2940,test
125741,26,1288,test
96692,20,2265,test
127063,27,813,test
81058,16,3337,test
95573,20,1146,test
13138,2,3132,test
29266,5,4249,test
96725,20,2298,test
29811,5,4794,test
27384,5,2367,test
92284,19,2857,test
77621,15,4900,test
148883,31,2613,test
75423,15,2702,test
33298,6,3280,test
50889,10,3204,test
59782,12,2093,test
147099,31,829,test
101157,21,1726,test
142204,30,935,test
137276,29,1023,test
108681,22,4249,test
33414,6,3396,test
107285,22,2853,test
1515,0,1515,test
84625,18,202,test
55855,11,3168,test
64664,13,1962,test
29380,5,4363,test
98582,20,4155,test
47542,9,4870,test
33415,6,3397,test
76043,15,3322,test
58323,12,634,test
141710,30,441,test
67235,13,4533,test
57770,12,81,test
127137,27,887,test
101052,21,1621,test
150579,31,4309,test
137741,29,1488,test
29640,5,4623,test
105490,22,1058,test
128452,27,2202,test
135625,28,4374,test
82612,16,4891,test
163411,34,2131,test
10878,2,872,test
87408,18,2985,test
50308,10,2623,test
153438,32,2167,test
903,0,903,test
42043,8,2015,test
97406,20,2979,test
102585,21,3154,test
62121,12,4432,test
69394,14,1684,test
120350,25,901,test
6769,1,1767,test
46854,9,4182,test
101699,21,2268,test
116029,24,1581,test
76127,15,3406,test
92358,19,2931,test
2177,0,2177,test
119292,24,4844,test
99581,21,150,test
71680,14,3970,test
10013,2,7,test
159800,33,3528,test
46943,9,4271,test
136436,29,183,test
37944,7,2925,test
88671,18,4248,test
37327,7,2308,test
64445,13,1743,test
75511,15,2790,test
18281,3,3275,test
3400,0,3400,test
82326,16,4605,test
75134,15,2413,test
134916,28,3665,test
17091,3,2085,test
9890,1,4888,test
59443,12,1754,test
144519,30,3250,test
87280,18,2857,test
10410,2,404,test
32219,6,2201,test
161025,33,4753,test
137283,29,1030,test
131870,28,619,test
20565,4,559,test
137278,29,1025,test
12845,2,2839,test
89011,18,4588,test
149269,31,2999,test
74955,15,2234,test
124409,25,4960,test
92209,19,2782,test
36072,7,1053,test
109793,23,354,test
92402,19,2975,test
73944,15,1223,test
104099,21,4668,test
98687,20,4260,test
81685,16,3964,test
76042,15,3321,test
52801,11,114,test
83757,17,1027,test
313,0,313,test
71081,14,3371,test
34540,6,4522,test
37152,7,2133,test
97789,20,3362,test
32871,6,2853,test
55648,11,2961,test
90708,19,1281,test
153919,32,2648,test
43937,9,1265,test
157376,33,1104,test
100725,21,1294,test
23092,4,3086,test
71785,14,4075,test
14966,2,4960,test
126559,27,309,test
27517,5,2500,test
91134,19,1707,test
154986,32,3715,test
22314,4,2308,test
95203,20,776,test
104155,21,4724,test
127062,27,812,test
11996,2,1990,test
81084,16,3363,test
14141,2,4135,test
97890,20,3463,test
43518,9,846,test
60297,12,2608,test
42498,8,2470,test
102536,21,3105,test
104615,22,183,test
106284,22,1852,test
18278,3,3272,test
53073,11,386,test
144335,30,3066,test
126463,27,213,test
41102,8,1074,test
158447,33,2175,test
53701,11,1014,test
40819,8,791,test
152646,32,1375,test
136860,29,607,test
126453,27,203,test
103353,21,3922,test
104484,22,52,test
149270,31,3000,test
96087,20,1660,test
127012,27,762,test
58348,12,659,test
14168,2,4162,test
139659,29,3406,test
108919,22,4487,test
128731,27,2481,test
25492,5,475,test
96068,20,1641,test
109274,22,4842,test
26036,5,1019,test
29268,5,4251,test
163573,34,2293,test
29071,5,4054,test
124551,26,98,test
47076,9,4404,test
15763,3,757,test
29639,5,4622,test
154122,32,2851,test
8242,1,3240,test
37150,7,2131,test
57780,12,91,test
85592,18,1169,test
82593,16,4872,test
110686,23,1247,test
92132,19,2705,test
150724,31,4454,test
51788,10,4103,test
96539,20,2112,test
87892,18,3469,test
38407,7,3388,test
148183,31,1913,test
34173,6,4155,test
41563,8,1535,test
22443,4,2437,test
48236,10,551,test
71171,14,3461,test
71681,14,3971,test
22616,4,2610,test
114364,23,4925,test
127135,27,885,test
102312,21,2881,test
76618,15,3897,test
37649,7,2630,test
53564,11,877,test
72404,14,4694,test
100833,21,1402,test
45216,9,2544,test
157713,33,1441,test
142609,30,1340,test
136310,29,57,test
26760,5,1743,test
159460,33,3188,test
127588,27,1338,test
129011,27,2761,test
93569,19,4142,test
137840,29,1587,test
46945,9,4273,test
76039,15,3318,test
114792,24,344,test
108513,22,4081,test
113110,23,3671,test
130210,27,3960,test
84386,17,1656,test
139471,29,3218,test
143104,30,1835,test
74399,15,1678,test
79402,16,1681,test
26312,5,1295,test
43079,9,407,test
131438,28,187,test
75350,15,2629,test
62397,12,4708,test
154332,32,3061,test
33677,6,3659,test
27402,5,2385,test
163739,34,2459,test
72307,14,4597,test
74403,15,1682,test
62667,12,4978,test
154327,32,3056,test
78460,16,739,test
133019,28,1768,test
29800,5,4783,test
11531,2,1525,test
77543,15,4822,test
101161,21,1730,test
74054,15,1333,test
109258,22,4826,test
98629,20,4202,test
155887,32,4616,test
154125,32,2854,test
125834,26,1381,test
111648,23,2209,test
50575,10,2890,test
109486,23,47,test
163182,34,1902,test
150125,31,3855,test
6553,1,1551,test
128084,27,1834,test
71224,14,3514,test
162803,34,1523,test
125137,26,684,test
90331,19,904,test
75427,15,2706,test
134124,28,2873,test
5735,1,733,test
66053,13,3351,test
107898,22,3466,test
20295,4,289,test
121866,25,2417,test
81334,16,3613,test
95708,20,1281,test
88507,18,4084,test
118185,24,3737,test
162514,34,1234,test
12509,2,2503,test
114795,24,347,test
79775,16,2054,test
20652,4,646,test
107911,22,3479,test
124583,26,130,test
86024,18,1601,test
14867,2,4861,test
97175,20,2748,test
108006,22,3574,test
87820,18,3397,test
28396,5,3379,test
107397,22,2965,test
2376,0,2376,test
53917,11,1230,test
135272,28,4021,test
15116,3,110,test
117948,24,3500,test
102641,21,3210,test
159548,33,3276,test
160512,33,4240,test
159547,33,3275,test
130818,27,4568,test
162969,34,1689,test
55150,11,2463,test
29395,5,4378,test
98939,20,4512,test
122237,25,2788,test
129171,27,2921,test
157691,33,1419,test
7864,1,2862,test
136992,29,739,test
92875,19,3448,test
56224,11,3537,test
19510,3,4504,test
88845,18,4422,test
86770,18,2347,test
88373,18,3950,test
98008,20,3581,test
110685,23,1246,test
136485,29,232,test
142734,30,1465,test
126287,27,37,test
144342,30,3073,test
40322,8,294,test
109267,22,4835,test
119158,24,4710,test
36331,7,1312,test
116731,24,2283,test
96682,20,2255,test
84385,17,1655,test
1504,0,1504,test
90420,19,993,test
29394,5,4377,test
42284,8,2256,test
109482,23,43,test
99455,21,24,test
17025,3,2019,test
52419,10,4734,test
108008,22,3576,test
22605,4,2599,test
64441,13,1739,test
7689,1,2687,test
57863,12,174,test
29391,5,4374,test
92126,19,2699,test
114776,24,328,test
75354,15,2633,test
57870,12,181,test
45921,9,3249,test
102308,21,2877,test
61718,12,4029,test
4865,0,4865,test
15895,3,889,test
104479,22,47,test
11557,2,1551,test
104158,21,4727,test
96102,20,1675,test
7613,1,2611,test
31078,6,1060,test
68131,14,421,test
59938,12,2249,test
118186,24,3738,test
34195,6,4177,test
43018,9,346,test
87818,18,3395,test
83159,17,429,test
118180,24,3732,test
70530,14,2820,test
115359,24,911,test
63895,13,1193,test
105712,22,1280,test
13140,2,3134,test
57792,12,103,test
48533,10,848,test
41220,8,1192,test
83692,17,962,test
45645,9,2973,test
147741,31,1471,test
48628,10,943,test
140086,29,3833,test
131188,27,4938,test
56231,11,3544,test
109431,22,4999,test
145268,30,3999,test
162018,34,738,test
90706,19,1279,test
43940,9,1268,test
6347,1,1345,test
4439,0,4439,test
75351,15,2630,test
43890,9,1218,test
39688,7,4669,test
79472,16,1751,test
122373,25,2924,test
154955,32,3684,test
138509,29,2256,test
6636,1,1634,test
22020,4,2014,test
152650,32,1379,test
47016,9,4344,test
13094,2,3088,test
31162,6,1144,test
81979,16,4258,test
81445,16,3724,test
160322,33,4050,test
148544,31,2274,test
94264,19,4837,test
11747,2,1741,test
103681,21,4250,test
60293,12,2604,test
105229,22,797,test
163906,34,2626,test
90560,19,1133,test
29517,5,4500,test
37643,7,2624,test
126561,27,311,test
162806,34,1526,test
24659,4,4653,test
95707,20,1280,test
76204,15,3483,test
37638,7,2619,test
81187,16,3466,test
91811,19,2384,test
11999,2,1993,test
16980,3,1974,test
44794,9,2122,test
104253,21,4822,test
73368,15,647,test
102975,21,3544,test
41227,8,1199,test
154982,32,3711,test
40310,8,282,test
12512,2,2506,test
64162,13,1460,test
28599,5,3582,test
7590,1,2588,test
40525,8,497,test
138330,29,2077,test
153078,32,1807,test
43782,9,1110,test
20280,4,274,test
40319,8,291,test
92280,19,2853,test
49172,10,1487,test
131496,28,245,test
124454,26,1,test
129432,27,3182,test
882,0,882,test
74811,15,2090,test
92135,19,2708,test
77440,15,4719,test
39693,7,4674,test
66413,13,3711,test
118406,24,3958,test
54892,11,2205,test
50058,10,2373,test
158129,33,1857,test
53706,11,1019,test
98135,20,3708,test
50299,10,2614,test
56343,11,3656,test
9662,1,4660,test
78454,16,733,test
107500,22,3068,test
114365,23,4926,test
121621,25,2172,test
33656,6,3638,test
151480,32,209,test
147114,31,844,test
92418,19,2991,test
20337,4,331,test
95728,20,1301,test
155114,32,3843,test
13940,2,3934,test
50891,10,3206,test
79406,16,1685,test
75252,15,2531,test
98757,20,4330,test
3728,0,3728,test
42369,8,2341,test
121826,25,2377,test
41189,8,1161,test
92445,19,3018,test
38622,7,3603,test
93924,19,4497,test
79111,16,1390,test
109437,22,5005,test
96814,20,2387,test
81060,16,3339,test
38046,7,3027,test
22606,4,2600,test
73811,15,1090,test
158739,33,2467,test
22026,4,2020,test
124224,25,4775,test
137841,29,1588,test
42353,8,2325,test
69956,14,2246,test
127205,27,955,test
40393,8,365,test
74739,15,2018,test
109325,22,4893,test
78359,16,638,test
118299,24,3851,test
49040,10,1355,test
89889,19,462,test
147113,31,843,test
92412,19,2985,test
102493,21,3062,test
48630,10,945,test
105233,22,801,test
7609,1,2607,test
89012,18,4589,test
59926,12,2237,test
6741,1,1739,test
50382,10,2697,test
108508,22,4076,test
155895,32,4624,test
59729,12,2040,test
35346,7,327,test
50309,10,2624,test
88882,18,4459,test
36008,7,989,test
121819,25,2370,test
42106,8,2078,test
20276,4,270,test
73941,15,1220,test
131872,28,621,test
13489,2,3483,test
96000,20,1573,test
54783,11,2096,test
11651,2,1645,test
126220,26,1767,test
80609,16,2888,test
82461,16,4740,test
46845,9,4173,test
33518,6,3500,test
110739,23,1300,test
37634,7,2615,test
137119,29,866,test
48574,10,889,test
140875,29,4622,test
49773,10,2088,test
99583,21,152,test
11874,2,1868,test
93881,19,4454,test
108561,22,4129,test
161486,34,206,test
108942,22,4510,test
58325,12,636,test
142764,30,1495,test
109510,23,71,test
146821,31,551,test
112249,23,2810,test
19891,3,4885,test
88592,18,4169,test
51358,10,3673,test
85431,18,1008,test
9825,1,4823,test
53588,11,901,test
117726,24,3278,test
111062,23,1623,test
162276,34,996,test
99341,20,4914,test
126551,27,301,test
121963,25,2514,test
12546,2,2540,test
70129,14,2419,test
69364,14,1654,test
73810,15,1089,test
65074,13,2372,test
88674,18,4251,test
6492,1,1490,test
22602,4,2596,test
160578,33,4306,test
92416,19,2989,test
26530,5,1513,test
98571,20,4144,test
102606,21,3175,test
98058,20,3631,test
62664,12,4975,test
150726,31,4456,test
163295,34,2015,test
56269,11,3582,test
5413,1,411,test
154801,32,3530,test
156911,33,639,test
125838,26,1385,test
100816,21,1385,test
84631,18,208,test
33670,6,3652,test
41187,8,1159,test
162981,34,1701,test
75421,15,2700,test
132787,28,1536,test
134868,28,3617,test
122955,25,3506,test
114482,24,34,test
93497,19,4070,test
75189,15,2468,test
48285,10,600,test
155216,32,3945,test
3397,0,3397,test
130207,27,3957,test
155892,32,4621,test
83285,17,555,test
112330,23,2891,test
141709,30,440,test
91444,19,2017,test
36512,7,1493,test
118421,24,3973,test
46372,9,3700,test
109760,23,321,test
133739,28,2488,test
31312,6,1294,test
61955,12,4266,test
116893,24,2445,test
141416,30,147,test
69379,14,1669,test
147791,31,1521,test
6654,1,1652,test
33633,6,3615,test
142549,30,1280,test
148670,31,2400,test
6761,1,1759,test
119702,25,253,test
102565,21,3134,test
35881,7,862,test
42355,8,2327,test
2374,0,2374,test
121829,25,2380,test
81867,16,4146,test
161554,34,274,test
159006,33,2734,test
68636,14,926,test
109515,23,76,test
39687,7,4668,test
38904,7,3885,test
78759,16,1038,test
33658,6,3640,test
36094,7,1075,test
49173,10,1488,test
163838,34,2558,test
66926,13,4224,test
95149,20,722,test
118907,24,4459,test
114975,24,527,test
31072,6,1054,test
6498,1,1496,test
98463,20,4036,test
100834,21,1403,test
74953,15,2232,test
26914,5,1897,test
46947,9,4275,test
152475,32,1204,test
20042,4,36,test
86898,18,2475,test
2596,0,2596,test
65500,13,2798,test
135788,28,4537,test
153081,32,1810,test
70527,14,2817,test
144233,30,2964,test
75723,15,3002,test
2598,0,2598,test
5710,1,708,test
136358,29,105,test
82808,17,78,test
153940,32,2669,test
45092,9,2420,test
116951,24,2503,test
74773,15,2052,test
118801,24,4353,test
122129,25,2680,test
129084,27,2834,test
38760,7,3741,test
67043,13,4341,test
2960,0,2960,test
34221,6,4203,test
68073,14,363,test
113754,23,4315,test
117395,24,2947,test
162348,34,1068,test
157495,33,1223,test
63156,13,454,test
98138,20,3711,test
26255,5,1238,test
155676,32,4405,test
20338,4,332,test
30330,6,312,test
143494,30,2225,test
82470,16,4749,test
102991,21,3560,test
4432,0,4432,test
7698,1,2696,test
85781,18,1358,test
28137,5,3120,test
112240,23,2801,test
109109,22,4677,test
86025,18,1602,test
97741,20,3314,test
61175,12,3486,test
43780,9,1108,test
20618,4,612,test
121039,25,1590,test
108913,22,4481,test
133038,28,1787,test
124692,26,239,test
103355,21,3924,test
70644,14,2934,test
92133,19,2706,test
131390,28,139,test
26250,5,1233,test
153437,32,2166,test
51992,10,4307,test
38841,7,3822,test
7865,1,2863,test
56138,11,3451,test
130414,27,4164,test
40828,8,800,test
27233,5,2216,test
104916,22,484,test
110638,23,1199,test
100516,21,1085,test
12604,2,2598,test
132680,28,1429,test
92147,19,2720,test
160323,33,4051,test
27515,5,2498,test
43295,9,623,test
85839,18,1416,test
158830,33,2558,test
160075,33,3803,test
89455,19,28,test
142763,30,1494,test
43343,9,671,test
81106,16,3385,test
19532,3,4526,test
31076,6,1058,test
132410,28,1159,test
49044,10,1359,test
40827,8,799,test
53728,11,1041,test
145273,30,4004,test
60540,12,2851,test
11138,2,1132,test
60286,12,2597,test
25279,5,262,test
108505,22,4073,test
76780,15,4059,test
14039,2,4033,test
88372,18,3949,test
42038,8,2010,test
143623,30,2354,test
133237,28,1986,test
55305,11,2618,test
89010,18,4587,test
56606,11,3919,test
48671,10,986,test
133737,28,2486,test
24339,4,4333,test
31841,6,1823,test
75254,15,2533,test
15147,3,141,test
111950,23,2511,test
32709,6,2691,test
20277,4,271,test
124760,26,307,test
157641,33,1369,test
100835,21,1404,test
38808,7,3789,test
4861,0,4861,test
160,0,160,test
60291,12,2602,test
131491,28,240,test
158789,33,2517,test
132036,28,785,test
159580,33,3308,test
120564,25,1115,test
48760,10,1075,test
34193,6,4175,test
101994,21,2563,test
14094,2,4088,test
124408,25,4959,test
32706,6,2688,test
91419,19,1992,test
86017,18,1594,test
137111,29,858,test
75621,15,2900,test
50061,10,2376,test
2363,0,2363,test
97242,20,2815,test
43806,9,1134,test
144029,30,2760,test
99584,21,153,test
25245,5,228,test
120197,25,748,test
63151,13,449,test
42371,8,2343,test
123598,25,4149,test
3774,0,3774,test
79718,16,1997,test
147788,31,1518,test
154638,32,3367,test
150811,31,4541,test
150322,31,4052,test
20186,4,180,test
95564,20,1137,test
146888,31,618,test
95123,20,696,test
45850,9,3178,test
13956,2,3950,test
96689,20,2262,test
160556,33,4284,test
17088,3,2082,test
12825,2,2819,test
140088,29,3835,test
93999,19,4572,test
101047,21,1616,test
160560,33,4288,test
154324,32,3053,test
94248,19,4821,test
93501,19,4074,test
88539,18,4116,test
100817,21,1386,test
75619,15,2898,test
159456,33,3184,test
56459,11,3772,test
12851,2,2845,test
34364,6,4346,test
23459,4,3453,test
9423,1,4421,test
87831,18,3408,test
86506,18,2083,test
158792,33,2520,test
84113,17,1383,test
60861,12,3172,test
153442,32,2171,test
104251,21,4820,test
18078,3,3072,test
160006,33,3734,test
39953,7,4934,test
54639,11,1952,test
26791,5,1774,test
11995,2,1989,test
142771,30,1502,test
90481,19,1054,test
48373,10,688,test
99105,20,4678,test
81488,16,3767,test
146237,30,4968,test
141203,29,4950,test
102899,21,3468,test
53128,11,441,test
106075,22,1643,test
4419,0,4419,test
148713,31,2443,test
161305,34,25,test
60409,12,2720,test
67323,13,4621,test
26311,5,1294,test
91933,19,2506,test
60463,12,2774,test
10014,2,8,test
153918,32,2647,test
52889,11,202,test
156734,33,462,test
128942,27,2692,test
160012,33,3740,test
146612,31,342,test
44640,9,1968,test
138532,29,2279,test
101053,21,1622,test
128164,27,1914,test
43506,9,834,test
140621,29,4368,test
50898,10,3213,test
54161,11,1474,test
47600,9,4928,test
149778,31,3508,test
126556,27,306,test
141029,29,4776,test
144882,30,3613,test
40316,8,288,test
9908,1,4906,test
16039,3,1033,test
144329,30,3060,test
95101,20,674,test
40832,8,804,test
119251,24,4803,test
20282,4,276,test
94448,20,21,test
5072,1,70,test
81085,16,3364,test
54073,11,1386,test
116887,24,2439,test
97260,20,2833,test
28793,5,3776,test
137611,29,1358,test
117533,24,3085,test
7608,1,2606,test
81874,16,4153,test
5244,1,242,test
13914,2,3908,test
148187,31,1917,test
106556,22,2124,test
102582,21,3151,test
98574,20,4147,test
74958,15,2237,test
34532,6,4514,test
55858,11,3171,test
59989,12,2300,test
97831,20,3404,test
162357,34,1077,test
34542,6,4524,test
90334,19,907,test
66792,13,4090,test
94735,20,308,test
88902,18,4479,test
126341,27,91,test
144139,30,2870,test
126117,26,1664,test
152652,32,1381,test
56602,11,3915,test
108995,22,4563,test
18618,3,3612,test
103363,21,3932,test
118904,24,4456,test
88840,18,4417,test
119913,25,464,test
87069,18,2646,test
146231,30,4962,test
88977,18,4554,test
47558,9,4886,test
12511,2,2505,test
19410,3,4404,test
146825,31,555,test
154189,32,2918,test
23367,4,3361,test
42358,8,2330,test
62671,12,4982,test
132069,28,818,test
34652,6,4634,test
112096,23,2657,test
12539,2,2533,test
18601,3,3595,test
49049,10,1364,test
42262,8,2234,test
116664,24,2216,test
82617,16,4896,test
69812,14,2102,test
88978,18,4555,test
17994,3,2988,test
42062,8,2034,test
89874,19,447,test
27880,5,2863,test
14761,2,4755,test
2399,0,2399,test
137742,29,1489,test
71172,14,3462,test
6231,1,1229,test
139915,29,3662,test
105796,22,1364,test
42276,8,2248,test
15439,3,433,test
7986,1,2984,test
139883,29,3630,test
124420,25,4971,test
668,0,668,test
51787,10,4102,test
86010,18,1587,test
40312,8,284,test
121407,25,1958,test
106857,22,2425,test
118610,24,4162,test
86612,18,2189,test
131061,27,4811,test
109487,23,48,test
34038,6,4020,test
129456,27,3206,test
102569,21,3138,test
151490,32,219,test
71082,14,3372,test
54041,11,1354,test
73614,15,893,test
3738,0,3738,test
17029,3,2023,test
56160,11,3473,test
