global_row,shard_id,local_row,split
70428,14,2718,test
152393,32,1122,test
79094,16,1373,test
85270,18,847,test
81317,16,3596,test
98054,20,3627,test
94942,20,515,test
99328,20,4901,test
158506,33,2234,test
133152,28,1901,test
146433,31,163,test
25483,5,466,test
25868,5,851,test
96688,20,2261,test
142547,30,1278,test
22024,4,2018,test
137604,29,1351,test
33417,6,3399,test
121695,25,2246,test
139042,29,2789,test
12840,2,2834,test
28564,5,3547,test
86965,18,2542,test
150929,31,4659,test
55529,11,2842,test
73070,15,349,test
141565,30,296,test
38799,7,3780,test
138527,29,2274,test
89166,18,4743,test
126339,27,89,test
6642,1,1640,test
60977,12,3288,test
119553,25,104,test
125138,26,685,test
103846,21,4415,test
83242,17,512,test
123601,25,4152,test
44678,9,2006,test
60268,12,2579,test
119712,25,263,test
91417,19,1990,test
97151,20,2724,test
150765,31,4495,test
78297,16,576,test
33418,6,3400,test
64487,13,1785,test
103367,21,3936,test
13258,2,3252,test
92747,19,3320,test
107315,22,2883,test
144340,30,3071,test
47554,9,4882,test
87894,18,3471,test
141023,29,4770,test
43694,9,1022,test
103,0,103,test
91398,19,1971,test
38806,7,3787,test
9667,1,4665,test
121833,25,2384,test
96279,20,1852,test
150242,31,3972,test
94734,20,307,test
146886,31,616,test
27869,5,2852,test
147893,31,1623,test
95571,20,1144,test
58280,12,591,test
105142,22,710,test
20619,4,613,test
10937,2,931,test
52443,10,4758,test
129457,27,3207,test
158774,33,2502,test
27388,5,2371,test
116218,24,1770,test
59610,12,1921,test
11748,2,1742,test
144196,30,2927,test
162149,34,869,test
53637,11,950,test
115357,24,909,test
53416,11,729,test
124399,25,4950,test
146505,31,235,test
45687,9,3015,test
61946,12,4257,test
157465,33,1193,test
74400,15,1679,test
50404,10,2719,test
43090,9,418,test
14905,2,4899,test
144673,30,3404,test
118010,24,3562,test
107042,22,2610,test
17491,3,2485,test
61090,12,3401,test
163292,34,2012,test
103514,21,4083,test
131706,28,455,test
30200,6,182,test
80507,16,2786,test
153083,32,1812,test
28144,5,3127,test
108776,22,4344,test
48002,10,317,test
99609,21,178,test
122278,25,2829,test
32566,6,2548,test
137282,29,1029,test
4465,0,4465,test
102987,21,3556,test
88841,18,4418,test
155439,32,4168,test
31305,6,1287,test
134122,28,2871,test
24367,4,4361,test
147085,31,815,test
60285,12,2596,test
32089,6,2071,test
108564,22,4132,test
67314,13,4612,test
47077,9,4405,test
104951,22,519,test
125681,26,1228,test
39603,7,4584,test
84153,17,1423,test
13916,2,3910,test
63774,13,1072,test
17327,3,2321,test
34704,6,4686,test
57743,12,54,test
143502,30,2233,test
54862,11,2175,test
141417,30,148,test
145421,30,4152,test
36676,7,1657,test
132137,28,886,test
31797,6,1779,test
83161,17,431,test
10944,2,938,test
80491,16,2770,test
54822,11,2135,test
96885,20,2458,test
50671,10,2986,test
127566,27,1316,test
77904,16,183,test
106557,22,2125,test
159,0,159,test
80707,16,2986,test
52692,11,5,test
119287,24,4839,test
109224,22,4792,test
103513,21,4082,test
50887,10,3202,test
129203,27,2953,test
14967,2,4961,test
158171,33,1899,test
10895,2,889,test
97828,20,3401,test
60538,12,2849,test
52437,10,4752,test
99179,20,4752,test
112319,23,2880,test
118420,24,3972,test
137269,29,1016,test
130415,27,4165,test
52693,11,6,test
11077,2,1071,test
34697,6,4679,test
55799,11,3112,test
162730,34,1450,test
113722,23,4283,test
9421,1,4419,test
12558,2,2552,test
103274,21,3843,test
549,0,549,test
152923,32,1652,test
128517,27,2267,test
144341,30,3072,test
148854,31,2584,test
48058,10,373,test
162320,34,1040,test
81409,16,3688,test
5070,1,68,test
133678,28,2427,test
29827,5,4810,test
31303,6,1285,test
33475,6,3457,test
80266,16,2545,test
102326,21,2895,test
9888,1,4886,test
29950,5,4933,test
40100,8,72,test
44937,9,2265,test
101837,21,2406,test
124404,25,4955,test
109373,22,4941,test
111411,23,1972,test
132784,28,1533,test
3724,0,3724,test
149784,31,3514,test
17252,3,2246,test
110023,23,584,test
73812,15,1091,test
154253,32,2982,test
545,0,545,test
70521,14,2811,test
52694,11,7,test
81493,16,3772,test
26435,5,1418,test
131713,28,462,test
137138,29,885,test
37151,7,2132,test
119162,24,4714,test
86013,18,1590,test
66414,13,3712,test
86966,18,2543,test
14962,2,4956,test
102541,21,3110,test
43086,9,414,test
112180,23,2741,test
162261,34,981,test
95099,20,672,test
107908,22,3476,test
86580,18,2157,test
130045,27,3795,test
163533,34,2253,test
162736,34,1456,test
164546,34,3266,test
28648,5,3631,test
80471,16,2750,test
91395,19,1968,test
39190,7,4171,test
85718,18,1295,test
6634,1,1632,test
77451,15,4730,test
24471,4,4465,test
122735,25,3286,test
54191,11,1504,test
133045,28,1794,test
164690,34,3410,test
54110,11,1423,test
148878,31,2608,test
153181,32,1910,test
149787,31,3517,test
46493,9,3821,test
51294,10,3609,test
2898,0,2898,test
58155,12,466,test
63442,13,740,test
94240,19,4813,test
153075,32,1804,test
8971,1,3969,test
76589,15,3868,test
88981,18,4558,test
119707,25,258,test
164129,34,2849,test
79107,16,1386,test
150763,31,4493,test
137843,29,1590,test
68282,14,572,test
81871,16,4150,test
66411,13,3709,test
149108,31,2838,test
27879,5,2862,test
60296,12,2607,test
119338,24,4890,test
95651,20,1224,test
150210,31,3940,test
93876,19,4449,test
19147,3,4141,test
90561,19,1134,test
113114,23,3675,test
148355,31,2085,test
156826,33,554,test
5321,1,319,test
39434,7,4415,test
9819,1,4817,test
57677,11,4990,test
164708,34,3428,test
32669,6,2651,test
96735,20,2308,test
47014,9,4342,test
9360,1,4358,test
20729,4,723,test
28141,5,3124,test
20517,4,511,test
69100,14,1390,test
115141,24,693,test
22323,4,2317,test
102978,21,3547,test
38623,7,3604,test
58082,12,393,test
88598,18,4175,test
95739,20,1312,test
126880,27,630,test
62077,12,4388,test
63172,13,470,test
154830,32,3559,test
25336,5,319,test
63334,13,632,test
40567,8,539,test
83046,17,316,test
1514,0,1514,test
85409,18,986,test
92145,19,2718,test
155219,32,3948,test
94781,20,354,test
118598,24,4150,test
150008,31,3738,test
31185,6,1167,test
34546,6,4528,test
15103,3,97,test
34721,6,4703,test
57048,11,4361,test
57797,12,108,test
6549,1,1547,test
91754,19,2327,test
5729,1,727,test
13141,2,3135,test
157710,33,1438,test
29948,5,4931,test
147740,31,1470,test
86510,18,2087,test
141602,30,333,test
85417,18,994,test
23559,4,3553,test
43805,9,1133,test
17019,3,2013,test
155896,32,4625,test
88191,18,3768,test
98143,20,3716,test
70114,14,2404,test
114589,24,141,test
149417,31,3147,test
94443,20,16,test
70508,14,2798,test
3670,0,3670,test
73374,15,653,test
99905,21,474,test
164694,34,3414,test
39960,7,4941,test
67933,14,223,test
12815,2,2809,test
135999,28,4748,test
70123,14,2413,test
159278,33,3006,test
79114,16,1393,test
110234,23,795,test
62399,12,4710,test
142538,30,1269,test
56266,11,3579,test
89271,18,4848,test
110021,23,582,test
117527,24,3079,test
27907,5,2890,test
116338,24,1890,test
85263,18,840,test
83080,17,350,test
143770,30,2501,test
155011,32,3740,test
17179,3,2173,test
80702,16,2981,test
130671,27,4421,test
153073,32,1802,test
11933,2,1927,test
17328,3,2322,test
77365,15,4644,test
4468,0,4468,test
152024,32,753,test
96515,20,2088,test
159764,33,3492,test
81088,16,3367,test
26253,5,1236,test
116220,24,1772,test
124552,26,99,test
119481,25,32,test
102578,21,3147,test
164657,34,3377,test
77847,16,126,test
47595,9,4923,test
147895,31,1625,test
56344,11,3657,test
60863,12,3174,test
111233,23,1794,test
71486,14,3776,test
145332,30,4063,test
83164,17,434,test
149883,31,3613,test
123975,25,4526,test
130819,27,4569,test
93260,19,3833,test
17185,3,2179,test
99410,20,4983,test
56227,11,3540,test
41190,8,1162,test
97788,20,3361,test
62825,13,123,test
94243,19,4816,test
124519,26,66,test
128455,27,2205,test
33154,6,3136,test
152243,32,972,test
103511,21,4080,test
88847,18,4424,test
123381,25,3932,test
117400,24,2952,test
143492,30,2223,test
104102,21,4671,test
133681,28,2430,test
82329,16,4608,test
108938,22,4506,test
124411,25,4962,test
96733,20,2306,test
97300,20,2873,test
147897,31,1627,test
9892,1,4890,test
60295,12,2606,test
6224,1,1222,test
34847,6,4829,test
111387,23,1948,test
48374,10,689,test
60405,12,2716,test
127867,27,1617,test
13237,2,3231,test
146432,31,162,test
27381,5,2364,test
112173,23,2734,test
50313,10,2628,test
17106,3,2100,test
73074,15,353,test
93563,19,4136,test
134434,28,3183,test
76772,15,4051,test
86769,18,2346,test
57713,12,24,test
158508,33,2236,test
70638,14,2928,test
133272,28,2021,test
17099,3,2093,test
92743,19,3316,test
143763,30,2494,test
52774,11,87,test
150572,31,4302,test
137113,29,860,test
153939,32,2668,test
64195,13,1493,test
58086,12,397,test
124885,26,432,test
73377,15,656,test
133033,28,1782,test
111067,23,1628,test
104913,22,481,test
26758,5,1741,test
37751,7,2732,test
11750,2,1744,test
105495,22,1063,test
127153,27,903,test
62659,12,4970,test
86511,18,2088,test
74774,15,2053,test
122375,25,2926,test
127859,27,1609,test
89879,19,452,test
42877,9,205,test
125684,26,1231,test
35108,7,89,test
2356,0,2356,test
34538,6,4520,test
68137,14,427,test
105904,22,1472,test
60406,12,2717,test
79090,16,1369,test
43517,9,845,test
54113,11,1426,test
13707,2,3701,test
115252,24,804,test
114646,24,198,test
92869,19,3442,test
159276,33,3004,test
4428,0,4428,test
29951,5,4934,test
12643,2,2637,test
144884,30,3615,test
126368,27,118,test
140885,29,4632,test
105797,22,1365,test
13584,2,3578,test
80506,16,2785,test
83748,17,1018,test
81340,16,3619,test
8301,1,3299,test
108700,22,4268,test
137872,29,1619,test
130668,27,4418,test
33678,6,3660,test
145760,30,4491,test
156957,33,685,test
55128,11,2441,test
85430,18,1007,test
137687,29,1434,test
158451,33,2179,test
86969,18,2546,test
112336,23,2897,test
5074,1,72,test
57774,12,85,test
60298,12,2609,test
108778,22,4346,test
56098,11,3411,test
317,0,317,test
142007,30,738,test
149779,31,3509,test
150219,31,3949,test
163973,34,2693,test
8303,1,3301,test
88204,18,3781,test
94548,20,121,test
154689,32,3418,test
96960,20,2533,test
54514,11,1827,test
100266,21,835,test
7324,1,2322,test
102593,21,3162,test
158738,33,2466,test
76045,15,3324,test
154692,32,3421,test
81067,16,3346,test
40569,8,541,test
77623,15,4902,test
34638,6,4620,test
121624,25,2175,test
143452,30,2183,test
117085,24,2637,test
139036,29,2783,test
155687,32,4416,test
146600,31,330,test
2963,0,2963,test
106589,22,2157,test
81984,16,4263,test
88943,18,4520,test
15129,3,123,test
18077,3,3071,test
42104,8,2076,test
58598,12,909,test
111954,23,2515,test
82622,16,4901,test
65143,13,2441,test
72192,14,4482,test
90812,19,1385,test
105046,22,614,test
151481,32,210,test
109636,23,197,test
101796,21,2365,test
138587,29,2334,test
162782,34,1502,test
18425,3,3419,test
112320,23,2881,test
102407,21,2976,test
108940,22,4508,test
116053,24,1605,test
17281,3,2275,test
2358,0,2358,test
12624,2,2618,test
66143,13,3441,test
124521,26,68,test
38762,7,3743,test
60582,12,2893,test
160857,33,4585,test
110643,23,1204,test
90035,19,608,test
19509,3,4503,test
37046,7,2027,test
144201,30,2932,test
160591,33,4319,test
48208,10,523,test
36340,7,1321,test
129598,27,3348,test
144197,30,2928,test
17752,3,2746,test
18261,3,3255,test
24368,4,4362,test
30371,6,353,test
33650,6,3632,test
49064,10,1379,test
15407,3,401,test
108345,22,3913,test
109260,22,4828,test
123973,25,4524,test
76037,15,3316,test
29809,5,4792,test
141026,29,4773,test
32609,6,2591,test
80267,16,2546,test
34053,6,4035,test
121825,25,2376,test
97225,20,2798,test
84937,18,514,test
56267,11,3580,test
2547,0,2547,test
56100,11,3413,test
99429,20,5002,test
111746,23,2307,test
145270,30,4001,test
162732,34,1452,test
133835,28,2584,test
102894,21,3463,test
47196,9,4524,test
56764,11,4077,test
75505,15,2784,test
4470,0,4470,test
93390,19,3963,test
103362,21,3931,test
69938,14,2228,test
80134,16,2413,test
84628,18,205,test
90007,19,580,test
27277,5,2260,test
152425,32,1154,test
41566,8,1538,test
150936,31,4666,test
146428,31,158,test
119151,24,4703,test
98053,20,3626,test
2472,0,2472,test
42477,8,2449,test
76205,15,3484,test
105860,22,1428,test
145275,30,4006,test
44896,9,2224,test
19506,3,4500,test
52803,11,116,test
123972,25,4523,test
62670,12,4981,test
12559,2,2553,test
94445,20,18,test
70511,14,2801,test
140879,29,4626,test
149863,31,3593,test
162727,34,1447,test
66360,13,3658,test
81178,16,3457,test
106200,22,1768,test
81102,16,3381,test
708,0,708,test
49047,10,1362,test
101635,21,2204,test
40533,8,505,test
32858,6,2840,test
13807,2,3801,test
26790,5,1773,test
42479,8,2451,test
105597,22,1165,test
140467,29,4214,test
162371,34,1091,test
31105,6,1087,test
38164,7,3145,test
67566,13,4864,test
83729,17,999,test
77455,15,4734,test
57676,11,4989,test
58916,12,1227,test
61165,12,3476,test
156861,33,589,test
46246,9,3574,test
9820,1,4818,test
14182,2,4176,test
76130,15,3409,test
31795,6,1777,test
129342,27,3092,test
53700,11,1013,test
79143,16,1422,test
155516,32,4245,test
126483,27,233,test
57708,12,19,test
149861,31,3591,test
34683,6,4665,test
76026,15,3305,test
32852,6,2834,test
71085,14,3375,test
76989,15,4268,test
160319,33,4047,test
63333,13,631,test
103368,21,3937,test
32352,6,2334,test
144147,30,2878,test
119549,25,100,test
20055,4,49,test
60959,12,3270,test
15442,3,436,test
73852,15,1131,test
13144,2,3138,test
133392,28,2141,test
116908,24,2460,test
11648,2,1642,test
164691,34,3411,test
2368,0,2368,test
20727,4,721,test
147744,31,1474,test
23576,4,3570,test
552,0,552,test
100514,21,1083,test
150943,31,4673,test
110020,23,581,test
44913,9,2241,test
109220,22,4788,test
75631,15,2910,test
66794,13,4092,test
76591,15,3870,test
159674,33,3402,test
118177,24,3729,test
44911,9,2239,test
30499,6,481,test
8967,1,3965,test
84619,18,196,test
121516,25,2067,test
102618,21,3187,test
79081,16,1360,test
159267,33,2995,test
81054,16,3333,test
89007,18,4584,test
79499,16,1778,test
31453,6,1435,test
123379,25,3930,test
68957,14,1247,test
46477,9,3805,test
40103,8,75,test
159012,33,2740,test
8512,1,3510,test
44939,9,2267,test
92139,19,2712,test
156959,33,687,test
126560,27,310,test
118484,24,4036,test
143299,30,2030,test
155716,32,4445,test
87406,18,2983,test
18597,3,3591,test
80445,16,2724,test
58048,12,359,test
67368,13,4666,test
13615,2,3609,test
102586,21,3155,test
133393,28,2142,test
152387,32,1116,test
4417,0,4417,test
38630,7,3611,test
102542,21,3111,test
152424,32,1153,test
101795,21,2364,test
155674,32,4403,test
85210,18,787,test
114535,24,87,test
59775,12,2086,test
107404,22,2972,test
79069,16,1348,test
29106,5,4089,test
96090,20,1663,test
91294,19,1867,test
94710,20,283,test
32705,6,2687,test
78926,16,1205,test
14140,2,4134,test
45682,9,3010,test
42377,8,2349,test
163568,34,2288,test
88506,18,4083,test
66127,13,3425,test
4510,0,4510,test
135436,28,4185,test
94547,20,120,test
6629,1,1627,test
127152,27,902,test
124581,26,128,test
25204,5,187,test
10897,2,891,test
11532,2,1526,test
65245,13,2543,test
62466,12,4777,test
79292,16,1571,test
54111,11,1424,test
135441,28,4190,test
25839,5,822,test
98681,20,4254,test
107895,22,3463,test
128737,27,2487,test
115335,24,887,test
92783,19,3356,test
3133,0,3133,test
110633,23,1194,test
36654,7,1635,test
57377,11,4690,test
108770,22,4338,test
101778,21,2347,test
50506,10,2821,test
108911,22,4479,test
147194,31,924,test
124191,25,4742,test
28146,5,3129,test
154984,32,3713,test
13512,2,3506,test
26756,5,1739,test
110830,23,1391,test
164695,34,3415,test
73371,15,650,test
37946,7,2927,test
91416,19,1989,test
116340,24,1892,test
74794,15,2073,test
118296,24,3848,test
88160,18,3737,test
143706,30,2437,test
137740,29,1487,test
80864,16,3143,test
63392,13,690,test
19989,3,4983,test
33649,6,3631,test
143491,30,2222,test
70412,14,2702,test
18768,3,3762,test
143497,30,2228,test
105231,22,799,test
34359,6,4341,test
93567,19,4140,test
23455,4,3449,test
151980,32,709,test
66415,13,3713,test
122120,25,2671,test
38767,7,3748,test
105505,22,1073,test
151557,32,286,test
136441,29,188,test
76748,15,4027,test
81175,16,3454,test
82475,16,4754,test
58092,12,403,test
38319,7,3300,test
156399,33,127,test
111389,23,1950,test
49122,10,1437,test
1501,0,1501,test
121817,25,2368,test
118410,24,3962,test
155438,32,4167,test
46668,9,3996,test
101173,21,1742,test
82809,17,79,test
126446,27,196,test
64418,13,1716,test
141419,30,150,test
81991,16,4270,test
86578,18,2155,test
134636,28,3385,test
17473,3,2467,test
149536,31,3266,test
71491,14,3781,test
131852,28,601,test
123603,25,4154,test
56362,11,3675,test
104156,21,4725,test
90480,19,1053,test
88542,18,4119,test
21229,4,1223,test
154002,32,2731,test
26172,5,1155,test
25837,5,820,test
49038,10,1353,test
139602,29,3349,test
78368,16,647,test
54457,11,1770,test
101902,21,2471,test
132616,28,1365,test
100798,21,1367,test
40324,8,296,test
128320,27,2070,test
137265,29,1012,test
132786,28,1535,test
117171,24,2723,test
119252,24,4804,test
29384,5,4367,test
51996,10,4311,test
149785,31,3515,test
76791,15,4070,test
151555,32,284,test
40305,8,277,test
93506,19,4079,test
94783,20,356,test
97889,20,3462,test
126484,27,234,test
85388,18,965,test
160565,33,4293,test
36353,7,1334,test
27798,5,2781,test
75422,15,2701,test
19965,3,4959,test
156064,32,4793,test
14813,2,4807,test
29817,5,4800,test
125870,26,1417,test
685,0,685,test
13915,2,3909,test
134692,28,3441,test
148667,31,2397,test
36365,7,1346,test
85209,18,786,test
71177,14,3467,test
94709,20,282,test
121802,25,2353,test
146431,31,161,test
145988,30,4719,test
29387,5,4370,test
92741,19,3314,test
132085,28,834,test
148714,31,2444,test
162323,34,1043,test
127565,27,1315,test
60587,12,2898,test
98597,20,4170,test
95924,20,1497,test
144024,30,2755,test
69041,14,1331,test
144889,30,3620,test
51222,10,3537,test
112183,23,2744,test
130065,27,3815,test
100019,21,588,test
76200,15,3479,test
150820,31,4550,test
101668,21,2237,test
44360,9,1688,test
8016,1,3014,test
42533,8,2505,test
33160,6,3142,test
96280,20,1853,test
10894,2,888,test
163572,34,2292,test
71385,14,3675,test
38325,7,3306,test
29067,5,4050,test
115356,24,908,test
37403,7,2384,test
132032,28,781,test
101697,21,2266,test
40096,8,68,test
88985,18,4562,test
164421,34,3141,test
46503,9,3831,test
76750,15,4029,test
85780,18,1357,test
39863,7,4844,test
155890,32,4619,test
105497,22,1065,test
9909,1,4907,test
56458,11,3771,test
133281,28,2030,test
29021,5,4004,test
136291,29,38,test
90303,19,876,test
54534,11,1847,test
155693,32,4422,test
101996,21,2565,test
2178,0,2178,test
65369,13,2667,test
44361,9,1689,test
85389,18,966,test
111065,23,1626,test
88190,18,3767,test
54106,11,1419,test
87578,18,3155,test
40634,8,606,test
75878,15,3157,test
66783,13,4081,test
81411,16,3690,test
44938,9,2266,test
142503,30,1234,test
66772,13,4070,test
50900,10,3215,test
119547,25,98,test
38788,7,3769,test
29390,5,4373,test
113685,23,4246,test
93264,19,3837,test
95646,20,1219,test
82620,16,4899,test
88629,18,4206,test
37599,7,2580,test
136789,29,536,test
44643,9,1971,test
38411,7,3392,test
147511,31,1241,test
127686,27,1436,test
98937,20,4510,test
55526,11,2839,test
138525,29,2272,test
154738,32,3467,test
26532,5,1515,test
163285,34,2005,test
48761,10,1076,test
72190,14,4480,test
123976,25,4527,test
103844,21,4413,test
19793,3,4787,test
58277,12,588,test
74793,15,2072,test
121820,25,2371,test
121896,25,2447,test
50893,10,3208,test
11083,2,1077,test
57773,12,84,test
55642,11,2955,test
64522,13,1820,test
162353,34,1073,test
109480,23,41,test
51211,10,3526,test
127589,27,1339,test
104257,21,4826,test
158859,33,2587,test
94009,19,4582,test
60366,12,2677,test
46473,9,3801,test
157892,33,1620,test
142561,30,1292,test
50304,10,2619,test
70756,14,3046,test
42886,9,214,test
77289,15,4568,test
46157,9,3485,test
97767,20,3340,test
904,0,904,test
16417,3,1411,test
12139,2,2133,test
104953,22,521,test
85777,18,1354,test
42035,8,2007,test
18167,3,3161,test
95723,20,1296,test
43688,9,1016,test
102324,21,2893,test
109223,22,4791,test
160584,33,4312,test
147117,31,847,test
86201,18,1778,test
46841,9,4169,test
3466,0,3466,test
143302,30,2033,test
70518,14,2808,test
157694,33,1422,test
103889,21,4458,test
148545,31,2275,test
2179,0,2179,test
132817,28,1566,test
158767,33,2495,test
130938,27,4688,test
65241,13,2539,test
69102,14,1392,test
95029,20,602,test
160831,33,4559,test
152653,32,1382,test
49043,10,1358,test
85421,18,998,test
158495,33,2223,test
17145,3,2139,test
50882,10,3197,test
103345,21,3914,test
13943,2,3937,test
95015,20,588,test
104246,21,4815,test
57349,11,4662,test
151982,32,711,test
25239,5,222,test
27816,5,2799,test
8968,1,3966,test
112,0,112,test
104245,21,4814,test
6344,1,1342,test
98628,20,4201,test
47548,9,4876,test
108906,22,4474,test
54154,11,1467,test
110837,23,1398,test
25487,5,470,test
48822,10,1137,test
142598,30,1329,test
58617,12,928,test
109268,22,4836,test
46249,9,3577,test
57382,11,4695,test
67415,13,4713,test
39954,7,4935,test
80660,16,2939,test
118304,24,3856,test
66627,13,3925,test
38876,7,3857,test
42326,8,2298,test
79953,16,2232,test
81320,16,3599,test
41944,8,1916,test
62753,13,51,test
127066,27,816,test
26783,5,1766,test
65276,13,2574,test
148180,31,1910,test
102891,21,3460,test
102535,21,3104,test
76044,15,3323,test
97836,20,3409,test
94708,20,281,test
65414,13,2712,test
106580,22,2148,test
40392,8,364,test
60454,12,2765,test
11538,2,1532,test
54805,11,2118,test
60615,12,2926,test
162041,34,761,test
82918,17,188,test
119550,25,101,test
85593,18,1170,test
133674,28,2423,test
154837,32,3566,test
3273,0,3273,test
132918,28,1667,test
31730,6,1712,test
58347,12,658,test
17758,3,2752,test
86008,18,1585,test
95923,20,1496,test
48637,10,952,test
144227,30,2958,test
97399,20,2972,test
124331,25,4882,test
158135,33,1863,test
100269,21,838,test
32572,6,2554,test
88946,18,4523,test
87823,18,3400,test
47593,9,4921,test
26940,5,1923,test
81327,16,3606,test
3734,0,3734,test
164417,34,3137,test
148371,31,2101,test
27276,5,2259,test
48762,10,1077,test
46252,9,3580,test
112176,23,2737,test
108511,22,4079,test
728,0,728,test
134440,28,3189,test
104906,22,474,test
67670,13,4968,test
62194,12,4505,test
5785,1,783,test
38751,7,3732,test
20045,4,39,test
93330,19,3903,test
4690,0,4690,test
83747,17,1017,test
99171,20,4744,test
132776,28,1525,test
136855,29,602,test
5409,1,407,test
5,0,5,test
138537,29,2284,test
77909,16,188,test
64491,13,1789,test
11997,2,1991,test
102305,21,2874,test
7982,1,2980,test
81443,16,3722,test
139041,29,2788,test
110238,23,799,test
128912,27,2662,test
81977,16,4256,test
116,0,116,test
30198,6,180,test
52387,10,4702,test
53078,11,391,test
76779,15,4058,test
65499,13,2797,test
46708,9,4036,test
140175,29,3922,test
106561,22,2129,test
11744,2,1738,test
58083,12,394,test
40247,8,219,test
38498,7,3479,test
132168,28,917,test
81410,16,3689,test
17926,3,2920,test
98578,20,4151,test
144334,30,3065,test
63572,13,870,test
13806,2,3800,test
127269,27,1019,test
7315,1,2313,test
161590,34,310,test
88541,18,4118,test
80492,16,2771,test
107893,22,3461,test
147102,31,832,test
10940,2,934,test
51934,10,4249,test
82819,17,89,test
129172,27,2922,test
163837,34,2557,test
133689,28,2438,test
58279,12,590,test
93254,19,3827,test
39694,7,4675,test
71983,14,4273,test
105878,22,1446,test
140462,29,4209,test
35343,7,324,test
88881,18,4458,test
4316,0,4316,test
152921,32,1650,test
145418,30,4149,test
7711,1,2709,test
14968,2,4962,test
143455,30,2186,test
110018,23,579,test
58095,12,406,test
60843,12,3154,test
9666,1,4664,test
158783,33,2511,test
149862,31,3592,test
663,0,663,test
83239,17,509,test
67042,13,4340,test
131849,28,598,test
78919,16,1198,test
34220,6,4202,test
149777,31,3507,test
84071,17,1341,test
58608,12,919,test
60965,12,3276,test
89660,19,233,test
13616,2,3610,test
18500,3,3494,test
148573,31,2303,test
141707,30,438,test
99186,20,4759,test
84220,17,1490,test
23456,4,3450,test
38790,7,3771,test
45089,9,2417,test
116744,24,2296,test
73296,15,575,test
79087,16,1366,test
17095,3,2089,test
33104,6,3086,test
75214,15,2493,test
136784,29,531,test
26789,5,1772,test
82613,16,4892,test
132401,28,1150,test
98938,20,4511,test
17142,3,2136,test
133037,28,1786,test
73851,15,1130,test
56858,11,4171,test
89875,19,448,test
76834,15,4113,test
10783,2,777,test
68792,14,1082,test
157372,33,1100,test
124223,25,4774,test
149268,31,2998,test
36363,7,1344,test
75190,15,2469,test
132184,28,933,test
124180,25,4731,test
159266,33,2994,test
158513,33,2241,test
51681,10,3996,test
157690,33,1418,test
57498,11,4811,test
36721,7,1702,test
120468,25,1019,test
117530,24,3082,test
89169,18,4746,test
22768,4,2762,test
163693,34,2413,test
35107,7,88,test
19647,3,4641,test
152431,32,1160,test
54540,11,1853,test
141758,30,489,test
45088,9,2416,test
5098,1,96,test
7701,1,2699,test
75636,15,2915,test
125136,26,683,test
13490,2,3484,test
35057,7,38,test
132086,28,835,test
127672,27,1422,test
58328,12,639,test
20273,4,267,test
38400,7,3381,test
101425,21,1994,test
104498,22,66,test
42281,8,2253,test
43697,9,1025,test
63161,13,459,test
84869,18,446,test
87829,18,3406,test
7593,1,2591,test
102729,21,3298,test
71649,14,3939,test
117943,24,3495,test
3671,0,3671,test
89890,19,463,test
57705,12,16,test
53732,11,1045,test
131871,28,620,test
21315,4,1309,test
129437,27,3187,test
26279,5,1262,test
75633,15,2912,test
108223,22,3791,test
64727,13,2025,test
52690,11,3,test
59442,12,1753,test
145336,30,4067,test
114085,23,4646,test
54821,11,2134,test
7317,1,2315,test
14038,2,4032,test
27401,5,2384,test
111951,23,2512,test
66787,13,4085,test
34864,6,4846,test
45897,9,3225,test
99578,21,147,test
163923,34,2643,test
17024,3,2018,test
97256,20,2829,test
1016,0,1016,test
46501,9,3829,test
64157,13,1455,test
41824,8,1796,test
105237,22,805,test
163059,34,1779,test
130394,27,4144,test
82810,17,80,test
54532,11,1845,test
111235,23,1796,test
158589,33,2317,test
40249,8,221,test
19149,3,4143,test
84216,17,1486,test
12649,2,2643,test
122815,25,3366,test
144887,30,3618,test
154981,32,3710,test
55647,11,2960,test
136078,28,4827,test
78300,16,579,test
159761,33,3489,test
147046,31,776,test
27864,5,2847,test
55052,11,2365,test
162726,34,1446,test
92400,19,2973,test
154325,32,3054,test
163299,34,2019,test
97243,20,2816,test
109491,23,52,test
150318,31,4048,test
153046,32,1775,test
120467,25,1018,test
147103,31,833,test
83165,17,435,test
11839,2,1833,test
153274,32,2003,test
122544,25,3095,test
37407,7,2388,test
77540,15,4819,test
112326,23,2887,test
99408,20,4981,test
63331,13,629,test
97396,20,2969,test
144204,30,2935,test
131810,28,559,test
31455,6,1437,test
93388,19,3961,test
34051,6,4033,test
122538,25,3089,test
90102,19,675,test
108679,22,4247,test
66137,13,3435,test
92351,19,2924,test
42480,8,2452,test
164547,34,3267,test
80571,16,2850,test
48894,10,1209,test
155900,32,4629,test
163530,34,2250,test
101056,21,1625,test
36095,7,1076,test
2125,0,2125,test
46676,9,4004,test
25590,5,573,test
33671,6,3653,test
57860,12,171,test
92403,19,2976,test
94394,19,4967,test
75426,15,2705,test
159457,33,3185,test
104157,21,4726,test
119749,25,300,test
71782,14,4072,test
29542,5,4525,test
151219,31,4949,test
147084,31,814,test
70117,14,2407,test
150696,31,4426,test
122729,25,3280,test
52784,11,97,test
11751,2,1745,test
114026,23,4587,test
67781,14,71,test
36127,7,1108,test
56355,11,3668,test
48376,10,691,test
132770,28,1519,test
