source_partition,db_path,db_file,size_bytes,mtime_utc,sqlite_readable,schema_sha256,db_fingerprint_sha256,scenario_tag_count,unique_scenario_token_count,token_set_sha256,log_count,log_ids,locations,map_versions,map_compatible,status,error
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.26.51_veh-45_00718_01060.db,2021.09.10.14.26.51_veh-45_00718_01060.db,57700352,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,3cf01589dab7671cdfd970a7224897b476aa6c986acb6f8f1ef60fac904e55af,8246,4517,a11bca2c27d6d9aeb6e21a1a4bbebea7ef27030a74656b3a3491e13ec4f5b836,1,2021.09.10.14.26.51_veh-45_00718_01060,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.26.51_veh-45_01229_01296.db,2021.09.10.14.26.51_veh-45_01229_01296.db,4251648,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,9149b769a241bf2cda91978d73bda67d8d2247d244980e24ef37f67eb0679245,1544,1081,69ad0c4f867fd6b6104b2a5c693d515067722053710af6f08d75595a53abeb22,1,2021.09.10.14.26.51_veh-45_01229_01296,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.26.51_veh-45_01342_01541.db,2021.09.10.14.26.51_veh-45_01342_01541.db,14639104,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,98b061f5092f70bb77a65f2ca9f312098de5111def5485c490843013e0121807,3519,2348,0dacab11a71b96555b170dd727b06c6f2e88260698f458070bfe624bf0003da2,1,2021.09.10.14.26.51_veh-45_01342_01541,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_00031_00158.db,2021.09.10.14.44.55_veh-42_00031_00158.db,23605248,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,a440b08ad4ef09211ca7c68976c821686473bd7bb258128eb8600961e9ff2364,2738,1629,5041fa78fb2a4af120965ff8fc39692a82846f1852a66e875773f94a60619380,1,2021.09.10.14.44.55_veh-42_00031_00158,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_00243_00683.db,2021.09.10.14.44.55_veh-42_00243_00683.db,77881344,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,37f4d6f948b91dddf05b9dc4d1f32d4e48d43056026e6ee191f1155a5db1c826,10305,5033,d7cd50b8e7a18d421378d15709c362724a2ac938662b2dde28038a8be8f82e83,1,2021.09.10.14.44.55_veh-42_00243_00683,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_00694_00971.db,2021.09.10.14.44.55_veh-42_00694_00971.db,58163200,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,67a4cd6e3133ce51a55f99040abe1c54a374436bdb5ff7aed218a80ae73742b9,8237,3582,5f257b4752542906bde9b230663b5bf3801879a4aaa8f0d6dcd8122b67fae41d,1,2021.09.10.14.44.55_veh-42_00694_00971,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_01037_01315.db,2021.09.10.14.44.55_veh-42_01037_01315.db,47681536,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,5d4fd77a3bf631ac8bab5ebeb14c71ba521b18cabdfe72966fd8bef2082d8957,6326,3481,664fa477e7af9d67523d3d0215e2b2ef2fe34a5723a46f2c0ecb0fa72bb370b0,1,2021.09.10.14.44.55_veh-42_01037_01315,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_01340_01591.db,2021.09.10.14.44.55_veh-42_01340_01591.db,45416448,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,29975e0525c62d9cbc01c4a6590d07b8395d4d6436928add3a3cf2464b3ad0c7,5560,3434,637f2e8b653307e7fc2d0d5cb931eac513573e23267ee6fe995521d7dbca94bd,1,2021.09.10.14.44.55_veh-42_01340_01591,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_01614_01799.db,2021.09.10.14.44.55_veh-42_01614_01799.db,20852736,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,2487c2d9205837be54b64406c4a46563f793ca0a8ba422c4df44a91524f1d904,3384,2314,ef05a2c781f52d064e525b721be94f1a574d3e30c9897eef66b0c7f132691184,1,2021.09.10.14.44.55_veh-42_01614_01799,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_01810_01966.db,2021.09.10.14.44.55_veh-42_01810_01966.db,31088640,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,ebc0416e33aaa20ee39d4136b3a2f1586aedfae514211a23771054927d1dbda5,4672,2209,1fe1b13e0becf3125129d5197302c54e66571eccd711d8eba93bc084486efbf2,1,2021.09.10.14.44.55_veh-42_01810_01966,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_01990_02149.db,2021.09.10.14.44.55_veh-42_01990_02149.db,26378240,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,d7f973e6d1e8fecd45b2e86ef47fb761af8ab1ae2a99ba958f19824faca2a714,3829,2424,fcb0ff5d0ee2feb230fb45a8f668bcb0cda3d43eee0ac741509f3fcd9ac49a24,1,2021.09.10.14.44.55_veh-42_01990_02149,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_02160_02248.db,2021.09.10.14.44.55_veh-42_02160_02248.db,9621504,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,f39e73bcfb019dda19bdf071d78635a9f13b74f9afe0e902b1b44a480632c45f,1831,1212,cc2a4dcbaf42d393ae1d180610ce1024112fb2ee848fdeeaf4077b3d551c339a,1,2021.09.10.14.44.55_veh-42_02160_02248,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_02410_02472.db,2021.09.10.14.44.55_veh-42_02410_02472.db,3710976,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,aced52ef6e64a18bddfebfda1234b7adbb28e741524d159f2654e8c113fd4a36,1842,1156,f29db6f7dfb0ba54c73764b206df4ca135ab30cd3fdaa9c4824e8f4352c64aae,1,2021.09.10.14.44.55_veh-42_02410_02472,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_02529_02595.db,2021.09.10.14.44.55_veh-42_02529_02595.db,4362240,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,b6a2c05f77f80caf3f7c742f3136880a72941d852ed25e8d8312ebf91fbd8108,1921,1213,c1f2d0ac7a7ca7326d517a4a0399a5d430b859b74b6eca86e7387e43791b9e63,1,2021.09.10.14.44.55_veh-42_02529_02595,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.14.44.55_veh-42_02607_02762.db,2021.09.10.14.44.55_veh-42_02607_02762.db,12713984,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,28b8cbe1c02912933ca5c23bd7a0240d228598a0a7787ff7779322d95041cafb,2286,1482,b1d28b516a8ed0892f3e78fc2ad043f4ff3be24b427ab82024208577216f8796,1,2021.09.10.14.44.55_veh-42_02607_02762,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.15.00.33_veh-45_00040_00245.db,2021.09.10.15.00.33_veh-45_00040_00245.db,17166336,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,fef60463e37214ea59df4efacc5b62b63fc127e7477a5df79faf86ad906190f3,4537,2620,c10efc3edb3e399f0eb6bf8548ea5693e9247839b6d1c83bf163d639d2fbf4b1,1,2021.09.10.15.00.33_veh-45_00040_00245,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.15.00.33_veh-45_00264_00358.db,2021.09.10.15.00.33_veh-45_00264_00358.db,10207232,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,bac12f587fc802013c4a049c899481d0d28d2fdb7d566fc1282cf7c63095e634,1874,1234,9f01b0550eb64411e5b0868d1786a3114862e1da3f5d47c4ad826a2a9d61ed6e,1,2021.09.10.15.00.33_veh-45_00264_00358,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.15.00.33_veh-45_00402_00469.db,2021.09.10.15.00.33_veh-45_00402_00469.db,14163968,2022-09-23T05:50:29+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,721ebb7ce6fb4f00303ef001d84e4e55a39b117022c8df3154ee3ed793684ebf,1623,746,ebe2c8dfc850f4338276bd50cf0313212d155d6e7e540cddfacc4cecb492c052,1,2021.09.10.15.00.33_veh-45_00402_00469,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.15.00.33_veh-45_00596_00800.db,2021.09.10.15.00.33_veh-45_00596_00800.db,41054208,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,5c716e494ef1ed386cf31a702d03b5ebdca8ca78b3158fd6d2f6acc7b4a69821,4724,3058,fbfee5c59dc169a7d61abd17def7c5b14d58b4bd31be7cde6203d83299cd2bec,1,2021.09.10.15.00.33_veh-45_00596_00800,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.15.00.33_veh-45_00997_01078.db,2021.09.10.15.00.33_veh-45_00997_01078.db,5201920,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,a637b10fd975940204dce83e2bf5e1a3418f49c272b4dfc2fb74b52ccfa8537e,2039,1309,5f6d30d8c7f66e50d8b54fb84060bd5942cae869dc839b9cfb3f92675392900a,1,2021.09.10.15.00.33_veh-45_00997_01078,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.15.00.33_veh-45_01265_01432.db,2021.09.10.15.00.33_veh-45_01265_01432.db,13262848,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,39aae0fcb2d889d6f629fb5f80f2562c2dec1c8154a0169c6244c33239e8b79d,3441,2161,ab54cb3dd0d41276413ad1b7907b9d8826b451629bf42190c5eebd8b70f15408,1,2021.09.10.15.00.33_veh-45_01265_01432,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.15.00.33_veh-45_01495_01585.db,2021.09.10.15.00.33_veh-45_01495_01585.db,8880128,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,16d9c173c41ccc3a0b1011a22c87a09b1ee1c5726fce2d6f6aa1b0be56f7d2d9,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1,2021.09.10.15.00.33_veh-45_01495_01585,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.15.00.33_veh-45_01728_01886.db,2021.09.10.15.00.33_veh-45_01728_01886.db,13111296,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,3001631b7f1fb5191ef4a5019f1e9c873f1127f33a2ab5fdee487bbf5b865a56,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1,2021.09.10.15.00.33_veh-45_01728_01886,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.17.09.03_veh-42_00016_00105.db,2021.09.10.17.09.03_veh-42_00016_00105.db,6205440,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,dcc4b9dca1bae2330d96d0c3e7768391df600c05be60e22003ab214189ef5deb,2202,1449,91bb517dc1325ce85060364a842d730acd76dddfd7f24ca0eaa22767d4d26e3e,1,2021.09.10.17.09.03_veh-42_00016_00105,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.17.09.03_veh-42_00116_00277.db,2021.09.10.17.09.03_veh-42_00116_00277.db,13086720,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,1241181f39275616b0c9cba0595133e6cbed18c581b59c3d7817172b562d9bd7,3787,1909,b10be67fffb905089c299f422014234bafd17a916ee55ad3a880b2d76c358853,1,2021.09.10.17.09.03_veh-42_00116_00277,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.17.09.03_veh-42_00298_00768.db,2021.09.10.17.09.03_veh-42_00298_00768.db,85684224,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,3ec664a239936fe62e61181fc4d73bf2d717066852c9f72188411d9d6d4aac56,11231,6170,61393012ba34a5a01cb53ec15cf6239b9e217ccdecfd6d891ddc768d8a35acde,1,2021.09.10.17.09.03_veh-42_00298_00768,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.17.09.03_veh-42_00818_01092.db,2021.09.10.17.09.03_veh-42_00818_01092.db,34820096,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,acca86d9aaec5235ef0c3dd1e17b4d6d2143de9032c8022185b8fee0ba023d42,6558,3805,fe6b760cbd5c9c80650f4433165258ba1b3a86a22b483ef23501f6d8824e1375,1,2021.09.10.17.09.03_veh-42_00818_01092,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.17.09.03_veh-42_01128_02369.db,2021.09.10.17.09.03_veh-42_01128_02369.db,241590272,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,0eb0e6aad51b68306d84102249b32d32a03254fed62c4248ca2992f173e64d40,30909,17757,330dd8c0bd7a749871973f1fb6fcd69fd55268e95a9ebdddda73ed42d38ea054,1,2021.09.10.17.09.03_veh-42_01128_02369,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.17.09.03_veh-42_02391_02973.db,2021.09.10.17.09.03_veh-42_02391_02973.db,108994560,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,1ddb2d9aa43126649e8539b405705c0116bd5294593b88f7e6a07d8e8072a0f9,24286,8826,f4f1e234b7501cc982adb7f218e824c2e1b0bbb287e7db8426760a5c1368a7d2,1,2021.09.10.17.09.03_veh-42_02391_02973,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.18.03.24_veh-42_00067_01025.db,2021.09.10.18.03.24_veh-42_00067_01025.db,164212736,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,9e37de429694e83ea20d64afffe44aee3e0d8324f35c5a38badfec31ae1512fe,21272,12195,afbc412b80494dddbc9e77ca349845169b76076fc0f6861123681a375e296717,1,2021.09.10.18.03.24_veh-42_00067_01025,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.18.03.24_veh-42_01149_01310.db,2021.09.10.18.03.24_veh-42_01149_01310.db,10969088,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,0a1e5b5668305f938c76117fba183aaf8f9939a9bb0b44dbf6b8f9e026a9e912,4080,2677,ceb806e9e472eec8427f0aa2b4d4b21c718abf2ef7417c88d25d565579f3579d,1,2021.09.10.18.03.24_veh-42_01149_01310,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.18.03.24_veh-42_01371_01489.db,2021.09.10.18.03.24_veh-42_01371_01489.db,9601024,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,ecc11344bc1d14e9898a95916ad2f6d177f1660be834123f6aa8f7ce0386dce8,2463,1571,f8dcfa4317719ee47bb0fba33e6fa2b82473f5ff3aff17c219b684f003b97cdb,1,2021.09.10.18.03.24_veh-42_01371_01489,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.18.03.24_veh-42_01572_02075.db,2021.09.10.18.03.24_veh-42_01572_02075.db,80388096,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,c157e336c9bacce72e23e13a2b964cbd3b57a30ff8daea727f39d159e2992942,11858,6583,192ac625661667a337f33155a8b13a90b4d00dbc58c21f8057b855577d54f98b,1,2021.09.10.18.03.24_veh-42_01572_02075,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.18.03.24_veh-42_02099_02417.db,2021.09.10.18.03.24_veh-42_02099_02417.db,59826176,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,b00a80b6e64633b78e8897f24062fd443bad01168eec8861884e20e65980dd7e,7608,4161,05fb342041828f67eff42724da5dc563a51425dff701e7764dafde2c80fc1c01,1,2021.09.10.18.03.24_veh-42_02099_02417,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.18.03.24_veh-42_02463_02576.db,2021.09.10.18.03.24_veh-42_02463_02576.db,22368256,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,a4935dba04c34168c3ee7384fa417825e15b32bd244c475b22fa20bec705fad7,2734,1515,2d912538eeb72c5d1c3fc72dce4fa4c893053d6cfbffd130da8fb21dbc0a5c3f,1,2021.09.10.18.03.24_veh-42_02463_02576,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.18.03.24_veh-42_02596_02778.db,2021.09.10.18.03.24_veh-42_02596_02778.db,29720576,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,0a3816251c64bb4a6479a26b3648c745d2bccc8d7f9f7e6dfd179d83ee1758df,3657,2246,b7d8c28e04416c7fc7f7fa5c6863043ef66f4d237c1f0e67f622cea230a1af90,1,2021.09.10.18.03.24_veh-42_02596_02778,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.18.03.24_veh-42_02833_03385.db,2021.09.10.18.03.24_veh-42_02833_03385.db,93528064,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,ee2274ad21ba5fdfc4728aced83c0abd51d5187f55d95d68e95137e4afaf989b,13334,7559,278160948290c7ed57e0f033a41124a6c3ed8fac3bea8cba2560e09e8dadd533,1,2021.09.10.18.03.24_veh-42_02833_03385,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.18.03.24_veh-42_03480_03593.db,2021.09.10.18.03.24_veh-42_03480_03593.db,8310784,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,81ea315241122136a3c563762dd2200d8afd379bfcc6f9d86c0737106ca612bf,2291,1459,db532248dc0e4452a37b8080a08be12b776c26d8e58e6f22a5d553a2406e5d95,1,2021.09.10.18.03.24_veh-42_03480_03593,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.19.22.47_veh-42_00042_00138.db,2021.09.10.19.22.47_veh-42_00042_00138.db,6758400,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,8772982eddc69b38f2b99ef8c29445ddc800477f3d67c40febaced49cb60e0fe,2330,1617,c8516eeb9c9ceb123672f8e44115c15fe277c9de58ea1fe78db9b9615ae18117,1,2021.09.10.19.22.47_veh-42_00042_00138,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
train_pittsburgh,/Users/liuqing/Projects/01_E2E_QA_Code/nuplan/dataset/data/cache/train_pittsburgh/2021.09.10.19.22.47_veh-42_00173_00921.db,2021.09.10.19.22.47_veh-42_00173_00921.db,125972480,2022-09-23T05:50:30+00:00,True,bb9292e2ba0ac6dd0635e44292adac8a3830c7282c2f1f8cd8eb399f76931bd2,e6e45d0cd0d224750104e625fd4942f4ad930bf304f830ed18a51702e888d8fe,16224,10597,60dfc7487ed9f68b42ff8d5a8bafb7950338d09fd460b8828e6ab7edf3fe027e,1,2021.09.10.19.22.47_veh-42_00173_00921,us-pa-pittsburgh-hazelwood,us-pa-pittsburgh-hazelwood,True,READY,
