session_id,exposure_class,raw_candidate_scenarios,ranked_candidates_examined,representative_log_id,representative_scenario_token,source_provenance_status,representative_source_partition,representative_source_database_fingerprint_sha256,selection_rank_sha256,execution_initial_speed_available,execution_initial_speed_mps,initial_speed_ge_3_61,native_route_available,native_route_identity,route_reference_complete,map_support_available,scenario_loadable_metadata_only,precontext_fields_available,precontext_id,production_executor_compatible,duplicate_alias_status,static_eligibility_status,exclusion_reason,ambiguity_reason,final_primary_roster_member
2021.08.24.13.12.55_veh-45,E5_UNTOUCHED_CONFIRMATORY,1291,256,,,COMPLETE,,,,false,,false,false,,false,false,false,false,,false,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_AMBIGUOUS,,"NO_ELIGIBLE_IDENTITY_IN_DETERMINISTIC_TOP_256;PREFIX_REJECTIONS=EXECUTION_INITIAL_SPEED_BELOW_3P61:76,NATIVE_ROUTE_REFERENCE_UNAVAILABLE:ValueError:6,OFFICIAL_EXACT_SCENARIO_RESOLUTION_NOT_ONE:174;REMAINING_CANDIDATES_NOT_MAP_EVALUATED",false
2021.08.25.13.09.17_veh-08,E2_BENCHMARK_ENGINEERING,40229,6,2021.08.25.13.09.17_veh-08_02585_03033,821e9cb59afe5cfc,COMPLETE,train_pittsburgh,ff386f13ae2ff30044eb04038cf1b4a55437af0e50e10eb9a2b56151734db65e,00066356c232ddf70bd13f357304d3b1cd9d0489418a777e11437314bb3896d5,true,8.197156,true,true,aa20f4cf4a8cf765941adb7b0fbcd47d5c0679358dc94c31a21c071bb2bbf140,true,true,true,true,1d289d4fabceda2b132abb0eb77f89c348d5d2104bab43318e642e0c71619a5d,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.14.12.46_veh-08,E1_UNRELATED_HISTORICAL_USE,35651,6,2021.08.25.14.12.46_veh-08_03118_03426,151dfba26283581f,COMPLETE,train_pittsburgh,9a7421e8b2f5bb902468ada02fe0ad56e33258dc346f12b62d694ce2f5d3fca9,00095f1d2c92e3c07c6ea906cad815422394e843151260fe785a7b16b7a2434f,true,7.994687,true,true,39374a68e4c270fd9e0e44bf2b36f21547cc0ab3dd32b325c7d608200d03483e,true,true,true,true,801c65ab258d44b515d758dc9c45dbe329e35fd843660c8110f343e129cc2416,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.14.46.50_veh-45,E2_BENCHMARK_ENGINEERING,22933,2,2021.08.25.14.46.50_veh-45_00369_00789,355873ebea165a98,COMPLETE,train_pittsburgh,6c1408a205de6a4084de793411f02d1418d2ec88934b9a23cffc86d12b8cf52b,000346677f4b92547bd566434e0fb9b077c2a09cb4b1d4d96cf588af1582355d,true,14.838377,true,true,083bc0d1491c8c717af9bd88d9004ebaa17549abdb514f1727d410cfafd4819d,true,true,true,true,856e9c0072c209a87458555686dff0e39b6cadd29bc515df9ecb14c1f4f499cb,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.17.10.24_veh-45,E1_UNRELATED_HISTORICAL_USE,37613,2,2021.08.25.17.10.24_veh-45_00154_00509,b4ddd2b493565db3,COMPLETE,train_pittsburgh,96b62b61c54f18fe9620eb7dc4760aed9b9da7d50ba4cc188bd82b1dd3412680,00022f8d469df9df7a34ec2b620e035f330992496441e89977595f1a38250fcd,true,11.684372,true,true,1706fc845183f4dd382bdd294e5a26fba79d83916d68dec6c677739ece3fe6a7,true,true,true,true,476a0c95589b4a40f96171a2fc5f57f7b140c03d1014824268fda83bbec442d1,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.17.17.57_veh-42,E2_BENCHMARK_ENGINEERING,18507,5,2021.08.25.17.17.57_veh-42_00327_01003,2e0fcd5d856d5d14,COMPLETE,train_pittsburgh,00a1191d0e0005e7f98bea93fcf4cfc9fca04d9f3f3c76a709f547cd6f7dee8c,0011feccede36876255581ad1c8401d0feb41f39a940668ee4944f5633d582fa,true,8.236299,true,true,1a5e4d8b3ced34085dc101262b735dad9a05a6533c185aed7fc0667a3c186ec6,true,true,true,true,996b56dcc6575c75e9265be261c67d76ffabddb7652403918e5c7d4611b76861,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.17.54.16_veh-42,E1_UNRELATED_HISTORICAL_USE,19933,16,2021.08.25.17.54.16_veh-42_01453_01881,e218607dfa6d5e27,COMPLETE,train_pittsburgh,b6279192dc600d6dd27d0e4366cc314931e902e705a07e6367c0cf9e0d1eb6bf,002b54a112d4d1f7cf6ed0b137b19b55737b30565ba7be520e96434ac53c12b8,true,6.149190,true,true,39651414b9b02e33dde805e732fb0b943dd78a05d852e76a382649ac267465ed,true,true,true,true,9472e0e4fef285ab191891ae3585c59c687d2d92992432945f8f47bdbf04dd8d,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.18.07.15_veh-45,E1_UNRELATED_HISTORICAL_USE,34957,1,2021.08.25.18.07.15_veh-45_01074_01672,623eeac51c985141,COMPLETE,train_pittsburgh,9cd755546eadb1f0bcf2f4d852e819e06f434b29e425f91d3094060657b276c1,000169b1b6e7b3f505ee7d5d769ec2c66d6f778e632e2ca02fc91d9362b00f73,true,7.098296,true,true,cc2f0cc2b578a2ba7542f8ae62e00130190154a381c88d17ddf272af0bc9ec02,true,true,true,true,85ba235e264bc6794ceb7359d1208af3dded99b573db150ff758183e3dfe4a8e,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.18.29.43_veh-42,E1_UNRELATED_HISTORICAL_USE,21750,1,2021.08.25.18.29.43_veh-42_01494_01818,f3c4960d4e5b5d65,COMPLETE,train_pittsburgh,6aee42bd4930a1c5fd3063db9900a6c86cd87002b937ee2166445b5a585e7b4c,0002d4306e75a222fb30fad1382070792d497576ef39d35fa1f09ab7e1231756,true,7.834855,true,true,210055d12d7e9b05ef4cc92b7da25bd3cef26ea8a53da54c86ef147bdefa9463,true,true,true,true,2df7e0a2cab0a335f1ba9e1a13759be63dc27e8cfc5ffd04aa9d4f6bc3dbe86e,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.19.06.07_veh-42,E1_UNRELATED_HISTORICAL_USE,18522,5,2021.08.25.19.06.07_veh-42_01126_01421,746f9345210e5281,COMPLETE,train_pittsburgh,6c3a8247e6ada740e2f76a11e4d3e2bf66bf1be43ba8bc8dd7cbfa6e1cf11970,0012136eff7bdfe78a878d7ec86537e0b2acd43e8aa227c779013f7fd17f1100,true,8.551599,true,true,17cd51457ea4b82ce5a69577d09fa2e8a1a12e3e861874924a185465559d1193,true,true,true,true,61add4e15004e69385491190dcde67b72deea61253807866daffd8f4bac74f44,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.19.15.01_veh-45,E2_BENCHMARK_ENGINEERING,29520,1,2021.08.25.19.15.01_veh-45_01070_01141,44763c74933554da,COMPLETE,train_pittsburgh,32f4c8e92e06e55b08b3d9437d80bf094b9d3c64486fd548cd70d1d15da828ab,0005ebf6f3919b02b4a31f5101e2dfff96e973fd44c167c0fbd3eb941da9bf34,true,12.648316,true,true,4ad43352c909640f85cbbc1673171ba5f238b59ca58deb8274e5edc53e425065,true,true,true,true,2fe4e1759d312094240fbc3578eeff95effef3e322451201fbda55c21c91f48a,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.19.30.22_veh-08,E1_UNRELATED_HISTORICAL_USE,15030,2,2021.08.25.19.30.22_veh-08_01138_01710,5088b5a2ddc1532f,COMPLETE,train_pittsburgh,6bd3e619ff9f2cb1ddbd9d7d2dad19016897edf95ddcb0f262cf5a0cfc2e4e28,0009228f9dc5b854e4572535849875fbd42b3ed9aeb8cb10aadc8a0a2f159014,true,6.238530,true,true,0820dc38bfd68a4abc6ba7f9a35b12985abf73400ac6f8fb641a5c5eb76e3f28,true,true,true,true,2316a5ff095f2136dcf755aa942202943354bf8bbef8a51c8e1f3177b5de1a7b,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.19.45.41_veh-42,E1_UNRELATED_HISTORICAL_USE,19718,21,2021.08.25.19.45.41_veh-42_01035_01564,b7250ff4d7395621,COMPLETE,train_pittsburgh,2711312d63f9d42a171c3a6acb5996ff73a81c4481397dd8a8ebcb8f5399984d,0058ad83fa42848393b9383290c6839dc58fcbb2e90f4797823deb51dc4b8ac3,true,5.910897,true,true,c566172490d4ecc7bd627e9577258ca8b401035056c0688f16da16b0833678f4,true,true,true,true,2ad5e287dc3ff96e153484f474b92ca27329da99f305cb3a9e3baad40e7850f7,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.20.03.09_veh-08,E1_UNRELATED_HISTORICAL_USE,20662,2,2021.08.25.20.03.09_veh-08_00016_00999,6c2fc5f3f3a05f3d,COMPLETE,train_pittsburgh,a239e2eebc01d7d54d98feb038f3c0b9babfc7cc896ff5de47cf5e9514469ec8,0000c564272630d975ad25e414e7d24e951a871e78fa716fb784f4728a4c9c3c,true,5.996950,true,true,cde1a5eafed8ff26d455f68ba8b81a93f4103c17718f9ceb309b383980a32e60,true,true,true,true,1e4ca083d1665b80236548632379f3b05397a34d44e4450c360f47c827203891,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.20.03.37_veh-45,E2_BENCHMARK_ENGINEERING,20452,1,2021.08.25.20.03.37_veh-45_01824_02008,5b7bddc9f0b55823,COMPLETE,train_pittsburgh,be7dc9491947c9ebcd57709061f65383304c3e6a2701383cfba1487644f33b25,0003ee0696907adba9f14bb1986d90c5a32d18693b39ea3950a229255a8ea465,true,8.214626,true,true,b81e288fd67d2e24c16b268a1e77d6a108e2c09feb1b46c62b17a47e10788185,true,true,true,true,c859ab1edcb7dd40dc0b2c8a41f080cb33385e667577f4eab1bdd77a0a7e466b,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.25.20.20.58_veh-42,E1_UNRELATED_HISTORICAL_USE,17168,9,2021.08.25.20.20.58_veh-42_00128_00365,3b2e375747e75e93,COMPLETE,train_pittsburgh,cd8864cacb612b8931d2ac901e1ba06613bebfe124ae9e3502bb1bac8d905ea0,0015c4490f95cf5beefb7cce6ff86fb626a5a5e830a4512c13eedba705320161,true,10.390759,true,true,2123025cd969d2bbb2156962fd9450a91e28b3050ee37439f2a738beeca02be2,true,true,true,true,3d1e1738ddd3e021379ee9a6078a2aae68640a5cb625208566ab196428c3af28,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.26.14.34.54_veh-08,E1_UNRELATED_HISTORICAL_USE,23141,3,2021.08.26.14.34.54_veh-08_02393_02538,78203b6f607d5faa,COMPLETE,train_pittsburgh,0d453590cf1f5c97d8f8af4adca94721b5c6bd8ff57a81e034421260118fa6ab,0007b008b948662b38481548ece7646cb55f6d32c0dcdf948b64bd91017eb731,true,5.418664,true,true,aba206ec3c1474923b23547e6e97c2e0af6b02e42deef9d66909f607b39eafa4,true,true,true,true,74831a60e530e43c656359745e327ddc2a305d922be323b7d0c0d14bec62372b,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.26.15.12.21_veh-42,E1_UNRELATED_HISTORICAL_USE,6748,25,2021.08.26.15.12.21_veh-42_00678_00809,116d4f25ef3450cb,COMPLETE,train_pittsburgh,ee8ac042ffc3e3b4b651c267584c56161d6cdd1f2c2ef15faf29cd9c3ee5e245,00df5c8340da8ce290aa1dbce8f29d6d07d270f64e68920b63b9c3f0003f338a,true,5.114721,true,true,01fd9947099912b1699328925ae05ca30f97cea4a6f1658dd22af81790f2fe3e,true,true,true,true,79809265c0408ea3b3465c9b1e84248be7b2a38a074cd462c39d4d4e2bb37b5a,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.26.15.22.00_veh-08,E1_UNRELATED_HISTORICAL_USE,16751,3,2021.08.26.15.22.00_veh-08_00274_00485,4d65dd01aa40579f,COMPLETE,train_pittsburgh,1857ea24a28f0be4a6244077f67eea8d6ab383f1f32c6deaabab6d17a64c7516,00118b5d0e2a2022ce1fc191cdbcd85d2ee38a6715797352d5791c828ae9dc38,true,4.458797,true,true,e7adf00ac363dbce2479569aeed3f9597107f779a44ae8c9378dbec9c9ec0bf4,true,true,true,true,817f55820f366b6a93aba42d2a121fe9ae31a74a053cbc834399760c99f8766e,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.26.17.14.36_veh-08,E2_BENCHMARK_ENGINEERING,35589,4,2021.08.26.17.14.36_veh-08_00510_00722,218e05d7125e5d96,COMPLETE,train_pittsburgh,761e753f69802d2b7b480295ad15ffaca76d7b73af1e951affeb4d3abff5f3e3,0004bd660585aeed19babdc552a5b7e0d5ace60036298f335b065db66f48a6cd,true,6.367551,true,true,29aa8e27084655c44fec82b8f269adbea9138f5d49df9509c2d5399529f66392,true,true,true,true,316ad5547047eeda975c9f14593d9bf06e9b07037d6ba6794a691ebcb2fbf36d,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.26.18.17.33_veh-08,E1_UNRELATED_HISTORICAL_USE,12867,2,2021.08.26.18.17.33_veh-08_00324_00678,22f4290d584b5d9e,COMPLETE,train_pittsburgh,992b9d3de90edccfa358c2e1d21c20bbb9510e75530d5ae460b790bd2fb972ea,000cc8b9bbaa73eebcd6e29f6fa7ff27e8bcccc7a97a230817ff72b8b83d04c1,true,4.208502,true,true,b8b29150143696194ebe1d516fa2442fe7ad9a174e849b42df73e829bdcf9158,true,true,true,true,082951b8071d661f15e01d98d93839fb1a1ea0c36bd81627f3e512845b576bc0,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.27.13.08.25_veh-42,E1_UNRELATED_HISTORICAL_USE,31947,3,2021.08.27.13.08.25_veh-42_00375_01720,b6e85ceb11525f2d,COMPLETE,train_pittsburgh,f5050927271c96ec73b033c5b62fbc473033f31c33a1c9bcb7f6dd46003a2adc,0004ac41a45806905b9b5ad432e616daebbfac8960942a9e65fe7a1e15d7fc1e,true,5.388167,true,true,b5465717fa44e411d05d9eac9649a617400413cc1577e611d8fcb94a9121587a,true,true,true,true,ef1d68dda3ee1a86f237993b6dd0807d50ac535bb8cba0e92058ad1f19ad6723,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.27.13.48.56_veh-08,E1_UNRELATED_HISTORICAL_USE,21242,8,2021.08.27.13.48.56_veh-08_00894_01162,9cb86ef115cf5ca3,COMPLETE,train_pittsburgh,9a38aecd2f98f99097df67b08666d9594365e8cc76458bf4b35354af053d3873,001c081ffbeea90ecffe974cc761ecd1c49f60a14891e55612741e3fa36709bf,true,7.411667,true,true,9fbe0dc8633b84b0df662daa21807cdb45ba091b0e0a8b78cb42267e28f7267f,true,true,true,true,232d0f7974bdd2944812889782d013ce435855f4b62ad22b8fc33e8bc580003d,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.27.14.14.40_veh-45,E2_BENCHMARK_ENGINEERING,37079,1,2021.08.27.14.14.40_veh-45_00090_00162,fdc4182015855898,COMPLETE,train_pittsburgh,63d30974e621b0769822e37a929f0f49263677bc8257255a0f2f54866f8556e0,00014bfe3117669c65d232b2937866c49e245c2bb268593c46abc317f26d4017,true,13.418876,true,true,1706fc845183f4dd382bdd294e5a26fba79d83916d68dec6c677739ece3fe6a7,true,true,true,true,fe1189a5f6373586e97c367aa41b9e4c86ff34c0f629e27d90b148e3a2a158bd,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.27.14.24.38_veh-42,E2_BENCHMARK_ENGINEERING,28603,1,2021.08.27.14.24.38_veh-42_00028_00101,5f903c95ad345df1,COMPLETE,train_pittsburgh,4d4af13d761f5eed7221ada0b74ed0fb6b6f08c4343d89a6f87aa8a87bf40738,0005a2fc623d4bacf2510491c47da8b20ebc06d8748bba41345f5a5eed975f13,true,8.234629,true,true,23005038a3560aa304bdcf4012bf8c782c7ff9d3a0b3b7bd7616aa0b1a6adbf8,true,true,true,true,8e90c9665e123958e721b66ff1eaf81d870d1545a2b2600077babd2a97fd46f6,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.27.14.37.47_veh-08,E1_UNRELATED_HISTORICAL_USE,27434,6,2021.08.27.14.37.47_veh-08_00225_00426,376307aec32b594a,COMPLETE,train_pittsburgh,d00370cb384ee4c8f0552a131b9990ad814eadcb9254cf4a0a1164e01166eacc,000fecac0f23c13c2d73e96b105dda9456958d7ba18e94a592fc074c7d9c818d,true,5.648425,true,true,e25d4fc96d8adbb3bdab5df7fe53ee81917c6024a6629924330c21099b053bdb,true,true,true,true,80c2b6bccd3284384deb1400cca228a143cc269306e83987d79cf17e21c9623a,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.27.16.43.13_veh-08,E5_UNTOUCHED_CONFIRMATORY,14150,2,2021.08.27.16.43.13_veh-08_00145_00527,49b4ff45e630527b,COMPLETE,train_pittsburgh,85c1d8520259f97fdbab0156f0be649fda9d01d4538868444e74c432757a7690,0004721ae0c954508da5b7b3d23a43facd0a75a215cc0928979f49cd9c0c852e,true,8.041995,true,true,ca78cedcf8b3ba1afd16c79ac763f2e0076e4c2b99a8621ec354bf9016aa56a9,true,true,true,true,8534a585799dcc9a30138dd46255db1eab8deb2c3881a25bb637d0693fb956e0,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.27.16.46.47_veh-45,E1_UNRELATED_HISTORICAL_USE,33135,1,2021.08.27.16.46.47_veh-45_02244_02729,4623e26918185ace,COMPLETE,train_pittsburgh,3ea3a2db9ba1b58a953e7b3bbae01a08359f257ea5ef9984b0540519ea513244,0001478d207dd48ab5d5d4a7d54be0456ac6c672597489bbb85fb566c1c24657,true,12.723047,true,true,40a1a6b2c62fe56f004f9b828bedeb8ca53c3002ae6c01eac47c060976bfd148,true,true,true,true,130c6facd9d76c109d50799763f1fa33b3a3996b045ed34e166a32adad3effe5,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.30.13.08.03_veh-08,E1_UNRELATED_HISTORICAL_USE,21882,1,2021.08.30.13.08.03_veh-08_00207_00494,3c4050eab6365ec7,COMPLETE,train_pittsburgh,c3b7e5340eab9d9d049f7819f9f0599fb184909d6819264f3d8e065ac541796c,00082498730c805a4b086d9ee986530a2ed6d8f17c88fbf0b45c090c455f7b5e,true,12.415472,true,true,a8517d980da819435307112670f9e3d613379d82a05b56617fd0e8d5b9bf0f71,true,true,true,true,0d07a7ed6268b438f18f7434f51544a5abe643607a020846ae1e7fa94bffd28d,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.30.13.47.20_veh-08,E1_UNRELATED_HISTORICAL_USE,22232,13,2021.08.30.13.47.20_veh-08_01338_01823,dd4ed73c56075840,COMPLETE,train_pittsburgh,6582f5b371126d28c27bbbac860e378c6f1841ed3a649e62b115c40b6bc8fe24,002229117ac8b414b6ff1cc1766248d017cdbc7f5e37a853091b0989600b6c93,true,9.721223,true,true,c76877e9b4efffdc556f32cbd8d68645ceaab6eaee5dab2d3383df41d8b7182f,true,true,true,true,9ab2370b0edd1d88f74ee18bf421b399bd0ba86ea89e0d02c758bc03fb9b4f66,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.30.14.29.08_veh-45,E2_BENCHMARK_ENGINEERING,31174,2,2021.08.30.14.29.08_veh-45_01105_01737,764030fccd5b534c,COMPLETE,train_pittsburgh,5ae831e4dd455e26f73d844c7021cb897d4546fd651dc9a4cf56328efd3ba69f,00041491447d3537a1203c425989b57ad799faa5132fe86746fbaa641f5da74c,true,5.578284,true,true,82753557065fc743813ccd96c162910f61640cef1986d6d35e646edfdf6157a0,true,true,true,true,5ff29817c02bfff9068156a96f2f1b89f12c0cc6e4925d01d9e181fe94550586,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.30.14.36.46_veh-08,E2_BENCHMARK_ENGINEERING,16477,1,2021.08.30.14.36.46_veh-08_00873_01639,f6a6259c3d84555f,COMPLETE,train_pittsburgh,a9d1941acd774f82a939268432e011044a9481e8bec29ffb150ad88ac0ea7722,000270c38e5d5253df82a01c7c2a3d0ecc24c643ca19d3055bf6bca1592056c3,true,6.510848,true,true,e9a06cb7388a43d1285a8809711ee351d20d6283a826d3f2a7b27d74135c4cc9,true,true,true,true,6468c200fce45ca71fabdfed60239d427167f9ad1eb56001e358178457700917,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.30.14.41.24_veh-42,E1_UNRELATED_HISTORICAL_USE,912,256,,,COMPLETE,,,,false,,false,false,,false,false,false,false,,false,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_AMBIGUOUS,,NO_ELIGIBLE_IDENTITY_IN_DETERMINISTIC_TOP_256;PREFIX_REJECTIONS=OFFICIAL_EXACT_SCENARIO_RESOLUTION_NOT_ONE:256;REMAINING_CANDIDATES_NOT_MAP_EVALUATED,false
2021.08.30.14.54.34_veh-40,E3_PRIMARY_METHOD_DEVELOPMENT,5908,0,,,COMPLETE,,,,false,,false,false,,false,false,false,false,,false,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_INELIGIBLE,EXPOSURE_POLICY_E3_E4,,false
2021.08.30.15.12.56_veh-08,E1_UNRELATED_HISTORICAL_USE,15341,2,2021.08.30.15.12.56_veh-08_00275_00407,1f6667670b7e5327,COMPLETE,train_pittsburgh,7b4a60dca795d497208cf3e8a187e232ebfd9e9590ee88218b91f2fcea0f6ed1,00032e49e7cdda61d206af9c7b97825fa5dc8ea7735c98d93575ad7c833a1283,true,11.422713,true,true,89e78fc489f5848d4847c7a329c788d41e15e2a604e23df641ac2738e71ffeb7,true,true,true,true,acfdac141ce6804a948641ebc0daf28e4f4968a660ee12c956f17730177e568d,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.30.16.39.44_veh-45,E1_UNRELATED_HISTORICAL_USE,24174,1,2021.08.30.16.39.44_veh-45_01827_02061,14dd137e0631547f,COMPLETE,train_pittsburgh,a766eb9ba94ca25a617bf5f01ce26e8a43389904b0363ab687d3f97b89bbcd1b,0002d0bab1ee21a384e625dfb14f3b67d5fb4c556204d7c9ac44ac1e653b4ae6,true,6.528115,true,true,7a72393f6fa412acb01f98848540057e2f73762af3bd2d3cf604ccadeed37f9f,true,true,true,true,7d92381b2baa95470eec3e6c06190acc31d6fef0cd3109a2b3ea206e0cce8cf6,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.30.17.40.28_veh-45,E1_UNRELATED_HISTORICAL_USE,26684,12,2021.08.30.17.40.28_veh-45_01190_01325,158056cca8d45c47,COMPLETE,train_pittsburgh,23479c532acef349d2df62d1c6464237580465977424af24ba7e106444316d34,0018cf0c0d45229d8c573edcc84289b97459197d952cbdb377b4a1e3680ccbcb,true,11.897076,true,true,dccabbc8229b5e0fcadb421c2f50ca6800062c28168f7b7147a83019b1ee4b23,true,true,true,true,a7b8a6963d2de58e6259aa664495ef96f370bb40e23ba866d8c56a579b7bd83b,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.30.18.54.11_veh-45,E1_UNRELATED_HISTORICAL_USE,20842,1,2021.08.30.18.54.11_veh-45_01093_01375,d800b073c4ce50ee,COMPLETE,train_pittsburgh,b91438a1cda4aaf542497145d4ed369f0f15dc0706c6f5c9888156a7bc61d8e8,0004a3c7c1947c87c5307754a9dc668301e3deb6411f2f9fffb6213a05006ed4,true,6.670827,true,true,339e30921c94689013cfe6dba4f6fc015c9cd12fadf33138e1aabaa2f44a6a05,true,true,true,true,52f7291047ba3bd593cd0d59fa634a87b745bc55d838ab958f511d00fa6bb6f5,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.30.19.47.46_veh-45,E2_BENCHMARK_ENGINEERING,27745,2,2021.08.30.19.47.46_veh-45_00076_00285,13ffc96b9b305a53,COMPLETE,train_pittsburgh,69e5599e923fc75a52555826140cc3b9d6afd2ddcaa70860c774c77e6214e220,000962122ea87b7e24b632eac9170e78d6b42b1dfaaa72e5a3fa6c6b8b5ae63e,true,5.520822,true,true,dd479a80ad35ef07fd8994b8b47b7ff8daec6963d00b85d8e9297928e8de0ba7,true,true,true,true,3d6fd0f4dd88b3f7dba02c74c9f0a209d6cbae41a30277654b3e0b76999ecb6b,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.08.31.14.55.32_veh-08,E2_BENCHMARK_ENGINEERING,19879,6,2021.08.31.14.55.32_veh-08_01493_01713,f2a6464a51905766,COMPLETE,train_pittsburgh,2626f1ba5cb1cc2618e722511d0a2fa79c1f3a219ffe46c23476f31a563907fe,00232abebc84be226b77b05aa4390269050a9f7c6b91b7daebb357fb44cf1620,true,10.291031,true,true,d2277bb0d606c69d3f5d85590c5f661dcd460e1f03786d38e1f329d540f93a21,true,true,true,true,b7554ef3ee14ea7543b35f7bd60d663cfc636c96da949cf68316bed550825ec5,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
