session_id,session_identity_status,exposure_class,v_policy_status,claim_a_raw_candidate,claim_b_raw_candidate,strict_c_raw_candidate,log_count,log_identity_status,scenario_count,scenario_token_inventory_status,timestamp_status,map_locations,map_support_status,source_fingerprint_complete,duplicate_identity_status,role_reservation_status,static_initial_speed_status,static_route_reference_status,required_ego_state_status,callback_schema_support_status,static_applicability_status,source_role_provenance_status,full_v_provenance_status,technical_binding_status,certified_v_status,statistical_cluster
2021.08.19.14.06.23_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E2_BENCHMARK_ENGINEERING,CANDIDATE,false,true,false,8,COMPLETE_FROZEN_LOG_KEYS,28184,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.19.14.06.23_veh-45
2021.08.19.15.03.05_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,8,COMPLETE_FROZEN_LOG_KEYS,25902,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.19.15.03.05_veh-45
2021.08.19.17.06.41_veh-08,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E2_BENCHMARK_ENGINEERING,CANDIDATE,false,true,false,5,COMPLETE_FROZEN_LOG_KEYS,15768,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.19.17.06.41_veh-08
2021.08.19.17.14.40_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,10,COMPLETE_FROZEN_LOG_KEYS,28961,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.19.17.14.40_veh-45
2021.08.19.17.42.11_veh-08,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,6,COMPLETE_FROZEN_LOG_KEYS,18176,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.19.17.42.11_veh-08
2021.08.19.18.08.28_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E2_BENCHMARK_ENGINEERING,CANDIDATE,false,true,false,7,COMPLETE_FROZEN_LOG_KEYS,27427,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.19.18.08.28_veh-45
2021.08.19.19.03.27_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E2_BENCHMARK_ENGINEERING,CANDIDATE,false,true,false,6,COMPLETE_FROZEN_LOG_KEYS,27666,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.19.19.03.27_veh-45
2021.08.19.19.22.25_veh-08,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,5,COMPLETE_FROZEN_LOG_KEYS,9840,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.19.19.22.25_veh-08
2021.08.20.12.28.52_veh-42,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E2_BENCHMARK_ENGINEERING,CANDIDATE,false,true,false,7,COMPLETE_FROZEN_LOG_KEYS,17847,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.20.12.28.52_veh-42
2021.08.20.13.00.37_veh-08,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,11,COMPLETE_FROZEN_LOG_KEYS,33411,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.20.13.00.37_veh-08
2021.08.20.13.02.56_veh-42,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,9,COMPLETE_FROZEN_LOG_KEYS,15037,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.20.13.02.56_veh-42
2021.08.20.13.34.11_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,5,COMPLETE_FROZEN_LOG_KEYS,12171,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.20.13.34.11_veh-45
2021.08.20.14.28.03_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,11,COMPLETE_FROZEN_LOG_KEYS,34469,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.20.14.28.03_veh-45
2021.08.20.16.40.09_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E2_BENCHMARK_ENGINEERING,CANDIDATE,false,true,false,11,COMPLETE_FROZEN_LOG_KEYS,22658,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.20.16.40.09_veh-45
2021.08.20.16.54.30_veh-08,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,11,COMPLETE_FROZEN_LOG_KEYS,26153,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.20.16.54.30_veh-08
2021.08.20.17.52.54_veh-08,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,11,COMPLETE_FROZEN_LOG_KEYS,31510,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.20.17.52.54_veh-08
2021.08.20.17.54.47_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E2_BENCHMARK_ENGINEERING,CANDIDATE,false,true,false,13,COMPLETE_FROZEN_LOG_KEYS,26941,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.20.17.54.47_veh-45
2021.08.20.18.44.47_veh-08,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E2_BENCHMARK_ENGINEERING,CANDIDATE,false,true,false,5,COMPLETE_FROZEN_LOG_KEYS,27172,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.20.18.44.47_veh-08
2021.08.20.19.10.41_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E2_BENCHMARK_ENGINEERING,CANDIDATE,false,true,false,8,COMPLETE_FROZEN_LOG_KEYS,18895,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.20.19.10.41_veh-45
2021.08.23.12.33.24_veh-42,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E2_BENCHMARK_ENGINEERING,CANDIDATE,false,true,false,9,COMPLETE_FROZEN_LOG_KEYS,23207,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.23.12.33.24_veh-42
2021.08.23.12.37.38_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,14,COMPLETE_FROZEN_LOG_KEYS,29791,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.23.12.37.38_veh-45
2021.08.23.13.17.08_veh-42,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E2_BENCHMARK_ENGINEERING,CANDIDATE,false,true,false,13,COMPLETE_FROZEN_LOG_KEYS,28960,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.23.13.17.08_veh-42
2021.08.23.13.26.46_veh-45,COMPLETE_UNIQUE_FROZEN_SESSION_KEY,E1_UNRELATED_HISTORICAL_USE,CANDIDATE,true,true,false,6,COMPLETE_FROZEN_LOG_KEYS,29339,COMPLETE_FROZEN_COUNT_AND_HASH,COMPLETE_LOG_ACQUISITION_TIMESTAMP,us-pa-pittsburgh-hazelwood,MAP_METADATA_PRESENT_RUNTIME_SUPPORT_NOT_CERTIFIED,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,CANDIDATE_POOL_ONLY_NO_FINAL_V_OR_C_RESERVATION,AMBIGUOUS_EXECUTION_INITIAL_STATE_NOT_BOUND,AMBIGUOUS_OFFICIAL_NATIVE_ROUTE_NOT_BOUND,AMBIGUOUS_EXECUTION_EXTRACTION_NOT_BOUND,BLOCKED_PRODUCTION_CALLBACK_CHAIN_NOT_BOUND,AMBIGUOUS_METADATA_INCOMPLETE,COMPLETE,INCOMPLETE_PRECONTEXT_AND_EXECUTION_BINDING,BLOCKED_SHARED_ENGINEERING_CONTRACT,NOT_CERTIFIED,2021.08.23.13.26.46_veh-45
